# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 8.53306600e+00 -3.82302532e-01 -4.81703264e-02 -1.94863915e-01 -9.29286730e-02 -3.02114471e-02 -2.75066009e-02  1.12902950e-03 -2.55061882e-03  2.91222852e-03 -4.29292829e-04 -2.96525087e-03 -2.66656791e-03  1.64272128e-03  7.92393407e-04  6.39243189e-03 -2.54464740e-03 -5.79180005e-03 -1.31702171e-03 -1.54762776e-03
 8.58517000e+00 -3.71720700e-01 -4.22407592e-02 -1.93021903e-01 -8.68453150e-02 -3.08202277e-02 -2.61784272e-02  9.82047813e-04 -2.33813663e-03  3.12324829e-03 -5.49958427e-04 -3.03584710e-03 -2.17341459e-03  1.58079132e-03  6.35305279e-04  6.32989045e-03 -2.40396529e-03 -5.79087474e-03 -1.59901091e-03 -1.39306424e-03
 8.63727500e+00 -3.61188017e-01 -3.68396045e-02 -1.90674845e-01 -8.11334058e-02 -3.11521619e-02 -2.49182953e-02  8.48288676e-04 -2.10414645e-03  3.31498781e-03 -6.76293759e-04 -3.11291431e-03 -1.67850667e-03  1.50419609e-03  4.60669306e-04  6.23161412e-03 -2.28448984e-03 -5.74738546e-03 -1.89577143e-03 -1.26774490e-03
 8.68937900e+00 -3.50738766e-01 -3.19305865e-02 -1.87902066e-01 -7.57738074e-02 -3.12446579e-02 -2.37230490e-02  7.22641817e-04 -1.85310423e-03  3.48599898e-03 -8.07028733e-04 -3.19575406e-03 -1.18860355e-03  1.41394743e-03  2.71633805e-04  6.10095256e-03 -2.18518358e-03 -5.66397697e-03 -2.20225891e-03 -1.17056378e-03
 8.74148300e+00 -3.40402170e-01 -2.74790079e-02 -1.84773917e-01 -7.07478801e-02 -3.11314877e-02 -2.25893350e-02  6.01091834e-04 -1.58914946e-03  3.63531003e-03 -9.40837751e-04 -3.28357458e-03 -7.09857166e-04  1.31120212e-03  7.13368806e-05  5.94128293e-03 -2.10483446e-03 -5.54346125e-03 -2.51374476e-03 -1.10010237e-03
 8.79358700e+00 -3.30203616e-01 -2.34520900e-02 -1.81352787e-01 -6.60379060e-02 -3.08430516e-02 -2.15137768e-02  4.80608820e-04 -1.31610952e-03  3.76237439e-03 -1.07635679e-03 -3.37550372e-03 -2.47812231e-04  1.19723625e-03 -1.37130640e-04  5.75597543e-03 -2.04209773e-03 -5.38877145e-03 -2.82582484e-03 -1.05468683e-03
 8.84569100e+00 -3.20164821e-01 -1.98187853e-02 -1.77693827e-01 -6.16269539e-02 -3.04066586e-02 -2.04930125e-02  3.59031945e-04 -1.03748717e-03  3.86703729e-03 -1.21221029e-03 -3.47060943e-03  1.92627448e-04  1.07341417e-03 -3.50772005e-04  5.54835597e-03 -1.99552384e-03 -5.20291832e-03 -3.13444842e-03 -1.03243127e-03
 8.89779600e+00 -3.10303985e-01 -1.65496455e-02 -1.73845582e-01 -5.74987787e-02 -2.98467654e-02 -1.95237277e-02  2.34959282e-04 -7.56451780e-04  3.94949887e-03 -1.34703602e-03 -3.56792064e-03  6.07218586e-04  9.41157707e-04 -5.66725851e-04  5.32167116e-03 -1.96358662e-03 -4.98894780e-03 -3.43594012e-03 -1.03128214e-03
 8.94990000e+00 -3.00636863e-01 -1.36169979e-02 -1.69850931e-01 -5.36381093e-02 -2.91852541e-02 -1.86027703e-02  1.07655627e-04 -4.75861813e-04  4.01026961e-03 -1.47949480e-03 -3.66643842e-03  9.92348063e-04  8.01930379e-04 -7.82280507e-04  5.07908054e-03 -1.94471187e-03 -4.74992497e-03 -3.72698660e-03 -1.04906011e-03
 9.00200400e+00 -2.91175918e-01 -1.09945059e-02 -1.65747231e-01 -5.00301493e-02 -2.84415831e-02 -1.77270701e-02 -2.30575012e-05 -1.98237131e-04  4.05014112e-03 -1.60830404e-03 -3.76516516e-03  1.34507212e-03  6.57198024e-04 -9.94923973e-04  4.82360935e-03 -1.93729827e-03 -4.48888082e-03 -4.00467520e-03 -1.08349992e-03
 9.05410800e+00 -2.81931354e-01 -8.65736748e-03 -1.61567152e-01 -4.66608742e-02 -2.76330284e-02 -1.68937379e-02 -1.56882074e-04  7.42112831e-05  4.07014108e-03 -1.73224305e-03 -3.86311416e-03  1.66306694e-03  5.08417008e-04 -1.20234678e-03  4.55814880e-03 -1.93974236e-03 -4.20880400e-03 -4.26646926e-03 -1.13228810e-03
 9.10621200e+00 -2.72911167e-01 -6.58219210e-03 -1.57339091e-01 -4.35169249e-02 -2.67748606e-02 -1.61000625e-02 -2.93129462e-04  3.39575675e-04  4.07149757e-03 -1.85016931e-03 -3.95932743e-03  1.94461282e-03  3.57012215e-04 -1.40246043e-03  4.28543878e-03 -1.95045804e-03 -3.91261664e-03 -4.51020803e-03 -1.19309728e-03
 9.15831700e+00 -2.64121213e-01 -4.74691452e-03 -1.53087548e-01 -4.05855285e-02 -2.58805005e-02 -1.53435065e-02 -4.30800508e-04  5.96242858e-04  4.05560227e-03 -1.96103203e-03 -4.05289201e-03  2.18856851e-03  2.04356908e-04 -1.59341050e-03  4.00805274e-03 -1.96789504e-03 -3.60315149e-03 -4.73410097e-03 -1.26361918e-03
 9.21042100e+00 -2.55566091e-01 -3.13087973e-03 -1.48833856e-01 -3.78546941e-02 -2.49617506e-02 -1.46217684e-02 -5.68646216e-04  8.42859173e-04  4.02397722e-03 -2.06387340e-03 -4.14294588e-03  2.39431845e-03  5.17695674e-05 -1.77356738e-03  3.72841228e-03 -1.99055345e-03 -3.28316230e-03 -4.93669767e-03 -1.34158759e-03
 9.26252500e+00 -2.47248323e-01 -1.71458314e-03 -1.44596069e-01 -3.53128513e-02 -2.40288420e-02 -1.39326953e-02 -7.05248839e-04  1.07834299e-03  3.97823986e-03 -2.15784895e-03 -4.22870031e-03  2.56176242e-03 -9.95163389e-05 -1.94154972e-03  3.44875089e-03 -2.01699973e-03 -2.95527729e-03 -5.11689766e-03 -1.42481203e-03
 9.31462900e+00 -2.39169218e-01 -4.79768076e-04 -1.40389628e-01 -3.29490541e-02 -2.30906425e-02 -1.32743384e-02 -8.39070446e-04  1.30184654e-03  3.92007295e-03 -2.24222469e-03 -4.30944232e-03  2.69125481e-03 -2.48351047e-04 -2.09620745e-03  3.17113326e-03 -2.04587736e-03 -2.62201432e-03 -5.27391449e-03 -1.51119484e-03
 9.36673300e+00 -2.31328865e-01  5.90657730e-04 -1.36227586e-01 -3.07528986e-02 -2.21547699e-02 -1.26449312e-02 -9.68508757e-04  1.51274181e-03  3.85119553e-03 -2.31638325e-03 -4.38454463e-03  2.78356651e-03 -3.93679703e-04 -2.23662050e-03  2.89744990e-03 -2.07591712e-03 -2.28576888e-03 -5.40726010e-03 -1.59875185e-03
 9.41883800e+00 -2.23726145e-01  1.51268342e-03 -1.32120816e-01 -2.87144611e-02 -2.12276951e-02 -1.20428690e-02 -1.09194681e-03  1.71060464e-03  3.77333484e-03 -2.37982741e-03 -4.45347322e-03  2.83984146e-03 -5.34551294e-04 -2.36209342e-03  2.62941361e-03 -2.10594577e-03 -1.94880327e-03 -5.51672520e-03 -1.68563028e-03
 9.47094200e+00 -2.16359449e-01  2.30117104e-03 -1.28078570e-01 -2.68244285e-02 -2.03149259e-02 -1.14667435e-02 -1.20778527e-03  1.89518005e-03  3.68820848e-03 -2.43217615e-03 -4.51578670e-03  2.86154835e-03 -6.70112283e-04 -2.47213625e-03  2.36858280e-03 -2.13489008e-03 -1.61326970e-03 -5.60234888e-03 -1.77011557e-03
 9.52304600e+00 -2.09225931e-01  2.97000434e-03 -1.24108240e-01 -2.50738404e-02 -1.94210031e-02 -1.09152612e-02 -1.31449296e-03  2.06638541e-03  3.59749375e-03 -2.47317136e-03 -4.57114719e-03  2.85044272e-03 -7.99625467e-04 -2.56646735e-03  2.11633458e-03 -2.16178495e-03 -1.28117001e-03 -5.66440826e-03 -1.85065195e-03
 9.57515000e+00 -2.02322216e-01  3.53205787e-03 -1.20215880e-01 -2.34542261e-02 -1.85496686e-02 -1.03872766e-02 -1.41062813e-03  2.22427566e-03  3.50281454e-03 -2.50267078e-03 -4.61931617e-03  2.80851833e-03 -9.22460033e-04 -2.64499049e-03  1.87389032e-03 -2.18577411e-03 -9.54381238e-04 -5.70338634e-03 -1.92584369e-03
 9.62725500e+00 -1.95644230e-01  3.99926586e-03 -1.16406235e-01 -2.19575145e-02 -1.77039200e-02 -9.88175732e-03 -1.49486837e-03  2.36903125e-03  3.40572148e-03 -2.52064637e-03 -4.66015622e-03  2.73796465e-03 -1.03809596e-03 -2.70778434e-03  1.64231164e-03 -2.20611266e-03 -6.34643691e-04 -5.71995126e-03 -1.99446336e-03
 9.67935900e+00 -1.89187806e-01  4.38262934e-03 -1.12683202e-01 -2.05761256e-02 -1.68861563e-02 -9.39780810e-03 -1.56602555e-03  2.50092923e-03  3.30768550e-03 -2.52717893e-03 -4.69362634e-03  2.64113211e-03 -1.14611343e-03 -2.75508302e-03  1.42252405e-03 -2.22216571e-03 -3.23586656e-04 -5.71493262e-03 -2.05544971e-03
 9.73146300e+00 -1.82948004e-01  4.69231014e-03 -1.09049531e-01 -1.93027781e-02 -1.60981561e-02 -8.93459891e-03 -1.62307224e-03  2.62034294e-03  3.21007492e-03 -2.52245497e-03 -4.71978355e-03  2.52048518e-03 -1.24620319e-03 -2.78726797e-03  1.21529670e-03 -2.23340968e-03 -2.26934469e-05 -5.68930108e-03 -2.10791640e-03
 9.78356700e+00 -1.76919700e-01  4.93763349e-03 -1.05507257e-01 -1.81305866e-02 -1.53412109e-02 -8.49139050e-03 -1.66514762e-03  2.72771453e-03  3.11415370e-03 -2.50675908e-03 -4.73877532e-03  2.37857081e-03 -1.33815341e-03 -2.80484722e-03  1.02126709e-03 -2.23942846e-03  2.66671542e-04 -5.64414508e-03 -2.15114531e-03
 9.83567100e+00 -1.71097535e-01  5.12713728e-03 -1.02057737e-01 -1.70530131e-02 -1.46161715e-02 -8.06751151e-03 -1.69156780e-03  2.82354298e-03  3.02107246e-03 -2.48046774e-03 -4.75083510e-03  2.21798325e-03 -1.42184713e-03 -2.80844105e-03  8.40943342e-04 -2.23991054e-03  5.43266373e-04 -5.58065078e-03 -2.18458490e-03
 9.88777600e+00 -1.65475861e-01  5.26861324e-03 -9.87016859e-02 -1.60638311e-02 -1.39234924e-02 -7.66233857e-03 -1.70183110e-03  2.90837188e-03  2.93186186e-03 -2.44404114e-03 -4.75627600e-03  2.04132908e-03 -1.49725793e-03 -2.79876627e-03  6.74708141e-04 -2.23464469e-03  8.05973563e-04 -5.50008076e-03 -2.20784581e-03
 9.93988000e+00 -1.60049229e-01  5.36913526e-03 -9.54395272e-02 -1.51571826e-02 -1.32633356e-02 -7.27531566e-03 -1.69561943e-03  2.98277060e-03  2.84743634e-03 -2.39801850e-03 -4.75548345e-03  1.85121232e-03 -1.56443803e-03 -2.77662211e-03  5.22838125e-04 -2.22351555e-03  1.05377712e-03 -5.40376209e-03 -2.22069311e-03
 9.99198400e+00 -1.54811790e-01  5.43511307e-03 -9.22710789e-02 -1.43274485e-02 -1.26355379e-02 -6.90589696e-03 -1.67279853e-03  3.04733282e-03  2.76858254e-03 -2.34300568e-03 -4.74890808e-03  1.65018792e-03 -1.62352032e-03 -2.74287456e-03  3.85491650e-04 -2.20649737e-03  1.28578968e-03 -5.29305986e-03 -2.22304152e-03
 1.00440880e+01 -1.49757769e-01  5.47231763e-03 -8.91958820e-02 -1.35693111e-02 -1.20397073e-02 -6.55356893e-03 -1.63341324e-03  3.10265973e-03  2.69596667e-03 -2.27966949e-03 -4.73705688e-03  1.44075183e-03 -1.67470528e-03 -2.69844293e-03  2.62728643e-04 -2.18364807e-03  1.50122885e-03 -5.16936717e-03 -2.21494491e-03
 1.00961920e+01 -1.44881389e-01  5.48592044e-03 -8.62131929e-02 -1.28777196e-02 -1.14752464e-02 -6.21783394e-03 -1.57768203e-03  3.14935307e-03  2.63013454e-03 -2.20872853e-03 -4.72048481e-03  1.22531720e-03 -1.71825533e-03 -2.64428663e-03  1.54513966e-04 -2.15510254e-03  1.69941921e-03 -5.03408914e-03 -2.19658734e-03
 1.01482970e+01 -1.40176820e-01  5.48052873e-03 -8.33219786e-02 -1.22478660e-02 -1.09413774e-02 -5.89819705e-03 -1.50598757e-03  3.18800816e-03  2.57151372e-03 -2.13094310e-03 -4.69978550e-03  1.00619227e-03 -1.75448801e-03 -2.58139154e-03  6.07223073e-05 -2.12106493e-03  1.87979243e-03 -4.88862683e-03 -2.16827231e-03
 1.02004010e+01 -1.35638555e-01  5.46022095e-03 -8.05211787e-02 -1.16752196e-02 -1.04372121e-02 -5.59418408e-03 -1.41887305e-03  3.21920470e-03  2.52042214e-03 -2.04711273e-03 -4.67558395e-03  7.85582079e-04 -1.78376603e-03 -2.51076362e-03 -1.88484948e-05 -2.08180403e-03  2.04187066e-03 -4.73437672e-03 -2.13041434e-03
 1.02525050e+01 -1.31260892e-01  5.42857975e-03 -7.78094085e-02 -1.11554432e-02 -9.96171724e-03 -5.30529970e-03 -1.31702292e-03  3.24350590e-03  2.47706661e-03 -1.95805881e-03 -4.64852523e-03  5.65550435e-04 -1.80649414e-03 -2.43341107e-03 -8.44820207e-05 -2.03764196e-03  2.18528426e-03 -4.57270331e-03 -2.08352456e-03
 1.03046090e+01 -1.27038318e-01  5.38872510e-03 -7.51852128e-02 -1.06844319e-02 -9.51378040e-03 -5.03104826e-03 -1.20125596e-03  3.26145107e-03  2.44155355e-03 -1.86462217e-03 -4.61926718e-03  3.48026389e-04 -1.82310908e-03 -2.35033956e-03 -1.36529734e-04 -1.98894911e-03  2.30975461e-03 -4.40494088e-03 -2.02820125e-03
 1.03567130e+01 -1.22965429e-01  5.34334632e-03 -7.26470345e-02 -1.02582910e-02 -9.09221982e-03 -4.77092442e-03 -1.07251107e-03  3.27355313e-03  2.41389450e-03 -1.76765364e-03 -4.58847152e-03  1.34792046e-04 -1.83407353e-03 -2.26254246e-03 -1.75407037e-04 -1.93613605e-03  2.41509482e-03 -4.23238267e-03 -1.96511787e-03
 1.04088180e+01 -1.19036864e-01  5.29473223e-03 -7.01931889e-02 -9.87331993e-03 -8.69579556e-03 -4.52440651e-03 -9.31830762e-04  3.28029629e-03  2.39401312e-03 -1.66800442e-03 -4.55679502e-03 -7.25272400e-05 -1.83986959e-03 -2.17099150e-03 -2.01587938e-04 -1.87964498e-03  2.50120830e-03 -4.05627065e-03 -1.89501012e-03
 1.04609220e+01 -1.15247617e-01  5.24480500e-03 -6.78220675e-02 -9.52603295e-03 -8.32325542e-03 -4.29097396e-03 -7.80357998e-04  3.28213395e-03  2.38175421e-03 -1.56652641e-03 -4.52488410e-03 -2.72450958e-04 -1.84099228e-03 -2.07663723e-03 -2.15597749e-04 -1.81994685e-03  2.56807974e-03 -3.87780331e-03 -1.81867002e-03
 1.05130260e+01 -1.11592588e-01  5.19514362e-03 -6.55318695e-02 -9.21310738e-03 -7.97330323e-03 -4.07007857e-03 -6.19305567e-04  3.27948864e-03  2.37688929e-03 -1.46405374e-03 -4.49336391e-03 -4.63669414e-04 -1.83794439e-03 -1.98039269e-03 -2.18010710e-04 -1.75752776e-03  2.61578221e-03 -3.69811062e-03 -1.73692660e-03
 1.05651300e+01 -1.08066891e-01  5.14701578e-03 -6.33208026e-02 -8.93140718e-03 -7.64464174e-03 -3.86116405e-03 -4.49952158e-04  3.27275107e-03  2.37912638e-03 -1.36140387e-03 -4.46283394e-03 -6.45028033e-04 -1.83123066e-03 -1.88313559e-03 -2.09442527e-04 -1.69288647e-03  2.64446740e-03 -3.51826379e-03 -1.65064033e-03
 1.06172340e+01 -1.04665779e-01  5.10140399e-03 -6.11870441e-02 -8.67796899e-03 -7.33597514e-03 -3.66366220e-03 -2.73625346e-04  3.26228065e-03  2.38811757e-03 -1.25936961e-03 -4.43386130e-03 -8.15530249e-04 -1.82135298e-03 -1.78570258e-03 -1.90545941e-04 -1.62652685e-03  2.65436475e-03 -3.33926902e-03 -1.56069130e-03
 1.06693390e+01 -1.01384584e-01  5.05903100e-03 -5.91287095e-02 -8.44999236e-03 -7.04601251e-03 -3.47699101e-03 -9.16838472e-05  3.24840589e-03  2.40346743e-03 -1.15871159e-03 -4.40697473e-03 -9.74337903e-04 -1.80880587e-03 -1.68888416e-03 -1.62005183e-04 -1.55895042e-03  2.64577825e-03 -3.16206208e-03 -1.46796745e-03
 1.07214430e+01 -9.82189660e-02  5.02038800e-03 -5.71440140e-02 -8.24485157e-03 -6.77349728e-03 -3.30057098e-03  9.44822519e-05  3.23142675e-03  2.42473959e-03 -1.06016091e-03 -4.38266175e-03 -1.12075553e-03 -1.79407348e-03 -1.59342963e-03 -1.24533595e-04 -1.49065586e-03  2.61908474e-03 -2.98752057e-03 -1.37336226e-03
 1.07735470e+01 -9.51645329e-02  4.98575390e-03 -5.52310410e-02 -8.06006474e-03 -6.51718030e-03 -3.13380611e-03  2.83485875e-04  3.21161444e-03  2.45146616e-03 -9.64402917e-04 -4.36136145e-03 -1.25424385e-03 -1.77762486e-03 -1.50003412e-03 -7.88657001e-05 -1.42212590e-03  2.57473003e-03 -2.81644282e-03 -1.27775513e-03
 1.08256510e+01 -9.22170941e-02  4.95522168e-03 -5.33879042e-02 -7.89330739e-03 -6.27584786e-03 -2.97610139e-03  4.73941888e-04  3.18921418e-03  2.48315402e-03 -8.72080937e-04 -4.34346322e-03 -1.37440158e-03 -1.75991190e-03 -1.40934482e-03 -2.57547513e-05 -1.35382758e-03  2.51322631e-03 -2.64956142e-03 -1.18201017e-03
 1.08777560e+01 -8.93725399e-02  4.92871919e-03 -5.16126772e-02 -7.74240096e-03 -6.04831620e-03 -2.82685942e-03  6.64486369e-04  3.16444636e-03  2.51929286e-03 -7.83789159e-04 -4.32930321e-03 -1.48096400e-03 -1.74136638e-03 -1.32195681e-03  3.40332799e-05 -1.28620531e-03  2.43514755e-03 -2.48753723e-03 -1.08696505e-03
 1.09298600e+01 -8.66270547e-02  4.90603225e-03 -4.99035309e-02 -7.60532028e-03 -5.83345260e-03 -2.68549510e-03  8.53773431e-04  3.13751055e-03  2.55935894e-03 -7.00076334e-04 -4.31916341e-03 -1.57378783e-03 -1.72239945e-03 -1.23841951e-03  9.97191899e-05 -1.21968208e-03  2.34113277e-03 -2.33097246e-03 -9.93431290e-04
 1.09819640e+01 -8.39767868e-02  4.88682169e-03 -4.82585314e-02 -7.48017256e-03 -5.63015229e-03 -2.55142188e-03  1.04050790e-03  3.10858468e-03  2.60282551e-03 -6.21433131e-04 -4.31326871e-03 -1.65285579e-03 -1.70339799e-03 -1.15922681e-03  1.70521526e-04 -1.15464820e-03  2.23187385e-03 -2.18039330e-03 -9.02177032e-04
 1.10340680e+01 -8.14180657e-02  4.87064465e-03 -4.66757788e-02 -7.36520570e-03 -5.43735884e-03 -2.42406689e-03  1.22344050e-03  3.07782909e-03  2.64916592e-03 -5.48297057e-04 -4.31178744e-03 -1.71826002e-03 -1.68472491e-03 -1.08482445e-03  2.45656052e-04 -1.09146348e-03  2.10811802e-03 -2.03626391e-03 -8.13928775e-04
 1.10861720e+01 -7.89473431e-02  4.85697226e-03 -4.51533751e-02 -7.25880184e-03 -5.25406171e-03 -2.30287150e-03  1.40138056e-03  3.04538819e-03  2.69785955e-03 -4.81049287e-04 -4.31483108e-03 -1.77019580e-03 -1.66671815e-03 -1.01560913e-03  3.24340643e-04 -1.03045348e-03  1.97066310e-03 -1.89898504e-03 -7.29364660e-04
 1.11382770e+01 -7.65611453e-02  4.84520670e-03 -4.36893978e-02 -7.15947204e-03 -5.07929479e-03 -2.18729253e-03  1.57320737e-03  3.01139181e-03  2.74839773e-03 -4.20012618e-04 -4.32245517e-03 -1.80895352e-03 -1.64969000e-03 -9.51928473e-04  4.05800551e-04 -9.71906276e-04  1.82035108e-03 -1.76889358e-03 -6.49108756e-04
 1.11903810e+01 -7.42562516e-02  4.83469839e-03 -4.22820135e-02 -7.06586038e-03 -4.91215096e-03 -2.07681429e-03  1.73786433e-03  2.97595988e-03  2.80028414e-03 -3.65455578e-04 -4.33465979e-03 -1.83490715e-03 -1.63392835e-03 -8.94087059e-04  4.89265630e-04 -9.16075358e-04  1.65807626e-03 -1.64627452e-03 -5.73733596e-04
 1.12424850e+01 -7.20294168e-02  4.82476007e-03 -4.09293109e-02 -6.97672907e-03 -4.75176307e-03 -1.97093841e-03  1.89438514e-03  2.93920037e-03  2.85304461e-03 -3.17585406e-04 -4.35139228e-03 -1.84850994e-03 -1.61969506e-03 -8.42340505e-04  5.73983149e-04 -8.63171703e-04  1.48476426e-03 -1.53134818e-03 -5.03748031e-04
 1.12945890e+01 -6.98775535e-02  4.81468221e-03 -3.96294166e-02 -6.89096264e-03 -4.59731829e-03 -1.86919561e-03  2.04188587e-03  2.90121366e-03  2.90622666e-03 -2.76553321e-04 -4.37254901e-03 -1.85028235e-03 -1.60722775e-03 -7.96901970e-04  6.59214829e-04 -8.13367590e-04  1.30137942e-03 -1.42428267e-03 -4.39601219e-04
 1.13466930e+01 -6.77976833e-02  4.80374632e-03 -3.83804685e-02 -6.80756233e-03 -4.44805523e-03 -1.77114609e-03  2.17957290e-03  2.86209347e-03  2.95940347e-03 -2.42454184e-04 -4.39797819e-03 -1.84080428e-03 -1.59674027e-03 -7.57942430e-04  7.44241503e-04 -7.66795130e-04  1.10891819e-03 -1.32519371e-03 -3.81679385e-04
 1.13987980e+01 -6.57868965e-02  4.79123736e-03 -3.71805956e-02 -6.72564071e-03 -4.30326152e-03 -1.67637997e-03  2.30674887e-03  2.82192763e-03  3.01217745e-03 -2.15327330e-04 -4.42748366e-03 -1.82070609e-03 -1.58842340e-03 -7.25591698e-04  8.28367674e-04 -7.23545520e-04  9.08401068e-04 -1.23414533e-03 -3.30303823e-04
 1.14509020e+01 -6.38425029e-02  4.77645644e-03 -3.60280115e-02 -6.64442403e-03 -4.16228495e-03 -1.58452648e-03  2.42280597e-03  2.78080245e-03  3.06417827e-03 -1.95160197e-04 -4.46082597e-03 -1.79066199e-03 -1.58244658e-03 -6.99942347e-04  9.10917894e-04 -6.83672727e-04  7.00884038e-04 -1.15115919e-03 -2.85734175e-04
 1.15030060e+01 -6.19617993e-02  4.75873023e-03 -3.49208791e-02 -6.56323873e-03 -4.02451672e-03 -1.49524468e-03  2.52724249e-03  2.73879934e-03  3.11507074e-03 -1.81887234e-04 -4.49772964e-03 -1.75137973e-03 -1.57895808e-03 -6.81047517e-04  9.91249109e-04 -6.47189269e-04  4.87431178e-04 -1.07620650e-03 -2.48162494e-04
 1.15551100e+01 -6.01422226e-02  4.73742174e-03 -3.38574059e-02 -6.48151348e-03 -3.88940235e-03 -1.40823201e-03  2.61965400e-03  2.69599880e-03  3.16455203e-03 -1.75394477e-04 -4.53788495e-03 -1.70359419e-03 -1.57808692e-03 -6.68925021e-04  1.06874666e-03 -6.14070686e-04  2.69125580e-04 -1.00921758e-03 -2.17717789e-04
 1.16072140e+01 -5.83813096e-02  4.71193906e-03 -3.28358235e-02 -6.39877317e-03 -3.75643839e-03 -1.32322326e-03  2.69973620e-03  2.65248062e-03  3.21235369e-03 -1.75521634e-04 -4.58095278e-03 -1.64805965e-03 -1.57994394e-03 -6.63558086e-04  1.14282822e-03 -5.84256050e-04  4.70611565e-05 -9.50082514e-04 -1.94465893e-04
 1.16593190e+01 -5.66766634e-02  4.68174279e-03 -3.18543717e-02 -6.31463267e-03 -3.62516922e-03 -1.23998951e-03  2.76728570e-03  2.60832372e-03  3.25824315e-03 -1.82065208e-04 -4.62656988e-03 -1.58554155e-03 -1.58462325e-03 -6.64896810e-04  1.21294723e-03 -5.57649130e-04 -1.77666175e-04 -8.98652593e-04 -1.78410565e-04
 1.17114230e+01 -5.50260813e-02  4.64635552e-03 -3.09113762e-02 -6.22879861e-03 -3.49519624e-03 -1.15834448e-03  2.82219387e-03  2.56361012e-03  3.30202062e-03 -1.94781061e-04 -4.67434981e-03 -1.51681468e-03 -1.59220303e-03 -6.72859224e-04  1.27858952e-03 -5.34122259e-04 -4.03945719e-04 -8.54746572e-04 -1.69496315e-04
 1.17635270e+01 -5.34273576e-02  4.60536454e-03 -3.00051380e-02 -6.14105472e-03 -3.36616168e-03 -1.07813468e-03  2.86445281e-03  2.51842036e-03  3.34352434e-03 -2.13388578e-04 -4.72389280e-03 -1.44264975e-03 -1.60274729e-03 -6.87332680e-04  1.33928322e-03 -5.13515385e-04 -6.30682491e-04 -8.18147139e-04 -1.67608639e-04
 1.18156310e+01 -5.18784140e-02  4.55842924e-03 -2.91340125e-02 -6.05126325e-03 -3.23775745e-03 -9.99245070e-04  2.89414738e-03  2.47283721e-03  3.38262687e-03 -2.37573878e-04 -4.77478683e-03 -1.36381217e-03 -1.61630673e-03 -7.08175038e-04  1.39459475e-03 -4.95640468e-04 -8.56784584e-04 -7.88607421e-04 -1.72577802e-04
 1.18677350e+01 -5.03772649e-02  4.50528483e-03 -2.82963927e-02 -5.95935815e-03 -3.10972113e-03 -9.21596397e-04  2.91145353e-03  2.42694503e-03  3.41923546e-03 -2.66993620e-04 -4.82661308e-03 -1.28105550e-03 -1.63291987e-03 -7.35215754e-04  1.44413166e-03 -4.80283416e-04 -1.08117207e-03 -7.65852334e-04 -1.84181175e-04
 1.19198400e+01 -4.89219885e-02  4.44574448e-03 -2.74906973e-02 -5.86533799e-03 -2.98183181e-03 -8.45142266e-04  2.91663455e-03  2.38082908e-03  3.45329203e-03 -3.01279575e-04 -4.87895137e-03 -1.19511481e-03 -1.65261436e-03 -7.68257643e-04  1.48754449e-03 -4.67206472e-04 -1.30278584e-03 -7.49580756e-04 -2.02146614e-04
 1.19719440e+01 -4.75108357e-02  4.37970629e-03 -2.67154335e-02 -5.76926778e-03 -2.85391808e-03 -7.69873215e-04  2.91003666e-03  2.33457905e-03  3.48476965e-03 -3.40039860e-04 -4.93138053e-03 -1.10670872e-03 -1.67540632e-03 -8.07075288e-04  1.52452449e-03 -4.56151918e-04 -1.52057518e-03 -7.39469098e-04 -2.26154184e-04
 1.20240480e+01 -4.61420612e-02  4.30714793e-03 -2.59691074e-02 -5.67126272e-03 -2.72584119e-03 -6.95805804e-04  2.89208495e-03  2.28828378e-03  3.51367538e-03 -3.82866912e-04 -4.98348865e-03 -1.01652536e-03 -1.70130327e-03 -8.51419895e-04  1.55480936e-03 -4.46843423e-04 -1.73352794e-03 -7.35171895e-04 -2.55841683e-04
 1.20761520e+01 -4.48140338e-02  4.22813145e-03 -2.52502886e-02 -5.57148988e-03 -2.59750266e-03 -6.22986110e-04  2.86327748e-03  2.24203462e-03  3.54004630e-03 -4.29338985e-04 -5.03487314e-03 -9.25225276e-04 -1.73030323e-03 -9.01017933e-04  1.57818026e-03 -4.38990007e-04 -1.94065786e-03 -7.36325673e-04 -2.90807006e-04
 1.21282570e+01 -4.35251818e-02  4.14280009e-03 -2.45575831e-02 -5.47015890e-03 -2.46883691e-03 -5.51484229e-04  2.82417915e-03  2.19592357e-03  3.56394918e-03 -4.79025780e-04 -5.08514652e-03 -8.33434760e-04 -1.76239623e-03 -9.55573895e-04  1.59446321e-03 -4.32288643e-04 -2.14101712e-03 -7.42551253e-04 -3.30613057e-04
 1.21803610e+01 -4.22740889e-02  4.05138356e-03 -2.38896881e-02 -5.36752430e-03 -2.33981855e-03 -4.81396851e-04  2.77541895e-03  2.15004657e-03  3.58547705e-03 -5.31488561e-04 -5.13393620e-03 -7.41750071e-04 -1.79756200e-03 -1.01476716e-03  1.60352800e-03 -4.26427767e-04 -2.33368542e-03 -7.53455725e-04 -3.74788552e-04
