# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 8.53306600e+00 -3.77355557e-01 -4.85415750e-02 -1.94318970e-01 -8.72462471e-02 -2.39338302e-02 -2.93538071e-02 -4.06576797e-04 -6.27271903e-03  5.51323969e-03  1.79221956e-03 -2.29817033e-03  4.24623072e-03 -1.68950773e-03  1.12526992e-04 -1.47022386e-03  2.68775656e-03 -1.71935608e-03  6.45874576e-03 -3.75884758e-04
 8.58517000e+00 -3.66895866e-01 -4.27733378e-02 -1.92383755e-01 -8.13270593e-02 -2.48096844e-02 -2.78707729e-02 -6.84324378e-04 -6.15930247e-03  5.42891494e-03  1.94511196e-03 -2.27807989e-03  4.32592685e-03 -1.67376824e-03  1.58359187e-04 -1.36120423e-03  2.61216900e-03 -1.74579774e-03  6.18818939e-03 -3.86488056e-04
 8.63727500e+00 -3.56513147e-01 -3.75119949e-02 -1.89949243e-01 -7.57958475e-02 -2.54385896e-02 -2.64517767e-02 -9.16211281e-04 -6.03862530e-03  5.34584089e-03  2.10052276e-03 -2.26604206e-03  4.38802282e-03 -1.66473549e-03  2.07315525e-04 -1.25242081e-03  2.53644134e-03 -1.76941130e-03  5.92274594e-03 -3.95261391e-04
 8.68937900e+00 -3.46236748e-01 -3.27201947e-02 -1.87092764e-01 -7.06294468e-02 -2.58525825e-02 -2.50962494e-02 -1.10762684e-03 -5.91307319e-03  5.26339417e-03  2.25654637e-03 -2.26096971e-03  4.43312159e-03 -1.66078372e-03  2.58644282e-04 -1.14426765e-03  2.46140882e-03 -1.79102382e-03  5.66446665e-03 -4.03894924e-04
 8.74148300e+00 -3.36091045e-01 -2.83625166e-02 -1.83882817e-01 -6.58054116e-02 -2.60801028e-02 -2.38032121e-02 -1.26336732e-03 -5.78471798e-03  5.18114371e-03  2.41144756e-03 -2.26175880e-03  4.46206536e-03 -1.66047835e-03  3.11620280e-04 -1.03715986e-03  2.38780003e-03 -1.81129541e-03  5.41511015e-03 -4.13806971e-04
 8.79358700e+00 -3.26096759e-01 -2.44057963e-02 -1.80380156e-01 -6.13024564e-02 -2.61463406e-02 -2.25714462e-02 -1.38769150e-03 -5.65534496e-03  5.09882989e-03  2.56365798e-03 -2.26731850e-03  4.47587817e-03 -1.66257479e-03  3.65553857e-04 -9.31529190e-04  2.31624048e-03 -1.83073008e-03  5.17617006e-03 -4.26149590e-04
 8.84569100e+00 -3.16271213e-01 -2.08189331e-02 -1.76638565e-01 -5.71003482e-02 -2.60736091e-02 -2.13995187e-02 -1.48438919e-03 -5.52647018e-03  5.01633759e-03  2.71178457e-03 -2.27659557e-03  4.47571932e-03 -1.66601211e-03  4.19802118e-04 -8.27810304e-04  2.24725246e-03 -1.84969179e-03  4.94887931e-03 -4.41820789e-04
 8.89779600e+00 -3.06628565e-01 -1.75727455e-02 -1.72705510e-01 -5.31798269e-02 -2.58816611e-02 -2.02858062e-02 -1.55683723e-03 -5.39935873e-03  4.93367102e-03  2.85461488e-03 -2.28859492e-03  4.46283987e-03 -1.66990387e-03  4.73777939e-04 -7.26428390e-04  2.18125793e-03 -1.86842190e-03  4.73421760e-03 -4.61481352e-04
 8.94990000e+00 -2.97180908e-01 -1.46401288e-02 -1.68623103e-01 -4.95228866e-02 -2.55879922e-02 -1.92286186e-02 -1.60804161e-03 -5.27505578e-03  4.85093854e-03  2.99110609e-03 -2.30239460e-03  4.43854575e-03 -1.67352622e-03  5.26951507e-04 -6.27797778e-04  2.11858978e-03 -1.88705582e-03  4.53294090e-03 -4.85572827e-04
 9.00200400e+00 -2.87937481e-01 -1.19955984e-02 -1.64428233e-01 -4.61123053e-02 -2.52080737e-02 -1.82261034e-02 -1.64068657e-03 -5.15439346e-03  4.76832345e-03  3.12039895e-03 -2.31715932e-03  4.40416336e-03 -1.67630529e-03  5.78860073e-04 -5.32302481e-04  2.05949184e-03 -1.90564296e-03  4.34557149e-03 -5.14341459e-04
 9.05410800e+00 -2.78905701e-01 -9.61546095e-03 -1.60153387e-01 -4.29319248e-02 -2.47555917e-02 -1.72763608e-02 -1.65716397e-03 -5.03802196e-03  4.68607268e-03  3.24180179e-03 -2.33214777e-03  4.36101241e-03 -1.67780281e-03  6.29105336e-04 -4.40297648e-04  2.00413263e-03 -1.92416275e-03  4.17243071e-03 -5.47859651e-04
 9.10621200e+00 -2.70091226e-01 -7.47766633e-03 -1.55827052e-01 -3.99665438e-02 -2.42426452e-02 -1.63774452e-02 -1.65960580e-03 -4.92642800e-03  4.60447938e-03  3.35478651e-03 -2.34671769e-03  4.31038271e-03 -1.67770164e-03  6.77354297e-04 -3.52102576e-04  1.95261303e-03 -1.94254119e-03  4.01365161e-03 -5.86049627e-04
 9.15831700e+00 -2.61498013e-01 -5.56169012e-03 -1.51474047e-01 -3.72018322e-02 -2.36799126e-02 -1.55273694e-02 -1.64991083e-03 -4.81995296e-03  4.52386742e-03  3.45898183e-03 -2.36032795e-03  4.25351447e-03 -1.67579118e-03  7.23338428e-04 -2.67995442e-04  1.90497452e-03 -1.96066611e-03  3.86919387e-03 -6.28707445e-04
 9.21042100e+00 -2.53129172e-01 -3.84859523e-03 -1.47116237e-01 -3.46245040e-02 -2.30768533e-02 -1.47241849e-02 -1.62976938e-03 -4.71882016e-03  4.44458524e-03  3.55415546e-03 -2.37253664e-03  4.19158827e-03 -1.67195319e-03  7.66847263e-04 -1.88217237e-04  1.86121164e-03 -1.97839901e-03  3.73887259e-03 -6.75522132e-04
 9.26252500e+00 -2.44986142e-01 -2.32073134e-03 -1.42772369e-01 -3.22219601e-02 -2.24417807e-02 -1.39658985e-02 -1.60068320e-03 -4.62314067e-03  4.36698590e-03  3.64021492e-03 -2.38299953e-03  4.12570783e-03 -1.66614777e-03  8.07729790e-04 -1.12960792e-04  1.82127495e-03 -1.99558877e-03  3.62235961e-03 -7.26102040e-04
 9.31462900e+00 -2.37069507e-01 -9.61806830e-04 -1.38458708e-01 -2.99824646e-02 -2.17820286e-02 -1.32505490e-02 -1.56398477e-03 -4.53293848e-03  4.29142413e-03  3.71718728e-03 -2.39146397e-03  4.05689679e-03 -1.65840031e-03  8.45886214e-04 -4.23770685e-05  1.78508268e-03 -2.01208003e-03  3.51921285e-03 -7.79991773e-04
 9.36673300e+00 -2.29378959e-01  2.43227498e-04 -1.34189229e-01 -2.78950481e-02 -2.11040484e-02 -1.25762000e-02 -1.52085408e-03 -4.44816399e-03  4.21824690e-03  3.78520859e-03 -2.39776260e-03  3.98609313e-03 -1.64878917e-03  8.81263690e-04  2.34258163e-05  1.75252689e-03 -2.02772167e-03  3.42889087e-03 -8.36691528e-04
 9.41883800e+00 -2.21913273e-01  1.30827320e-03 -1.29975779e-01 -2.59494311e-02 -2.04134923e-02 -1.19409354e-02 -1.47233275e-03 -4.36870673e-03  4.14778558e-03  3.84451197e-03 -2.40180578e-03  3.91414558e-03 -1.63743409e-03  9.13851429e-04  8.43822523e-05  1.72347938e-03 -2.04237355e-03  3.35076850e-03 -8.95675141e-04
 9.47094200e+00 -2.14670979e-01  2.24607860e-03 -1.25828625e-01 -2.41361289e-02 -1.97153514e-02 -1.13429134e-02 -1.41934160e-03 -4.29441418e-03  4.08035583e-03  3.89541012e-03 -2.40357274e-03  3.84181912e-03 -1.62448669e-03  9.43672617e-04  1.40462436e-04  1.69779954e-03 -2.05591038e-03  3.28415886e-03 -9.56400654e-04
 9.52304600e+00 -2.07649589e-01  3.06843219e-03 -1.21756164e-01 -2.24461867e-02 -1.90139519e-02 -1.07802982e-02 -1.36268755e-03 -4.22509417e-03  4.01624510e-03  3.93828922e-03 -2.40310311e-03  3.76978820e-03 -1.61011982e-03  9.70782560e-04  1.91676757e-04  1.67533579e-03 -2.06822696e-03  3.22831980e-03 -1.01833047e-03
 9.57515000e+00 -2.00846252e-01  3.78614703e-03 -1.17765428e-01 -2.08712923e-02 -1.83130742e-02 -1.02513132e-02 -1.30307859e-03 -4.16053109e-03  3.95571464e-03  3.97359155e-03 -2.40048724e-03  3.69864516e-03 -1.59452010e-03  9.95260662e-04  2.38067993e-04  1.65593201e-03 -2.07923943e-03  3.18247453e-03 -1.08093842e-03
 9.62725500e+00 -1.94257558e-01  4.40915946e-03 -1.13862095e-01 -1.94036707e-02 -1.76159868e-02 -9.75422198e-03 -1.24113213e-03 -4.10049209e-03  3.89899442e-03  4.00180507e-03 -2.39585700e-03  3.62890143e-03 -1.57788016e-03  1.01720627e-03  2.79709985e-04  1.63942998e-03 -2.08888703e-03  3.14582278e-03 -1.14372189e-03
 9.67935900e+00 -1.87880099e-01  4.94654597e-03 -1.10050927e-01 -1.80361574e-02 -1.69255520e-02 -9.28736840e-03 -1.17738930e-03 -4.04473911e-03  3.84628555e-03  4.02344986e-03 -2.38937709e-03  3.56099751e-03 -1.56039369e-03  1.03673215e-03  3.16701063e-04  1.62567331e-03 -2.09713171e-03  3.11755564e-03 -1.20620514e-03
 9.73146300e+00 -1.81709767e-01  5.40665466e-03 -1.06335457e-01 -1.67619941e-02 -1.62441937e-02 -8.84912073e-03 -1.11231656e-03 -3.99302830e-03  3.79775253e-03  4.03907059e-03 -2.38123587e-03  3.49530011e-03 -1.54224832e-03  1.05396255e-03  3.49165310e-04  1.61450762e-03 -2.10395892e-03  3.09686246e-03 -1.26795303e-03
 9.78356700e+00 -1.75742309e-01  5.79711253e-03 -1.02718409e-01 -1.55749087e-02 -1.55739924e-02 -8.43791176e-03 -1.04631839e-03 -3.94511996e-03  3.75352706e-03  4.04922431e-03 -2.37163755e-03  3.43211296e-03 -1.52362260e-03  1.06902747e-03  3.77245765e-04  1.60578332e-03 -2.10937582e-03  3.08294366e-03 -1.32857123e-03
 9.83567100e+00 -1.69973250e-01  6.12489207e-03 -9.92017283e-02 -1.44690539e-02 -1.49167103e-02 -8.05222966e-03 -9.79743432e-04 -3.90078147e-03  3.71370682e-03  4.05447202e-03 -2.36079463e-03  3.37168113e-03 -1.50468234e-03  1.08205948e-03  4.01101858e-04  1.59935635e-03 -2.11341000e-03  3.07501862e-03 -1.38771094e-03
 9.88777600e+00 -1.64397822e-01  6.39636636e-03 -9.57866111e-02 -1.34389579e-02 -1.42738125e-02 -7.69061182e-03 -9.12889903e-04 -3.85978974e-03  3.67835525e-03  4.05537057e-03 -2.34892095e-03  3.31419553e-03 -1.48557773e-03  1.09319090e-03  4.20906485e-04  1.59508867e-03 -2.11610769e-03  3.07233315e-03 -1.44507233e-03
 9.93988000e+00 -1.59011428e-01  6.61733675e-03 -9.24738549e-02 -1.24795732e-02 -1.36465462e-02 -7.35167237e-03 -8.46016794e-04 -3.82193660e-03  3.64750491e-03  4.05246554e-03 -2.33622660e-03  3.25980278e-03 -1.46644303e-03  1.10255039e-03  4.36841517e-04  1.59284880e-03 -2.11753151e-03  3.07416593e-03 -1.50040116e-03
 9.99198400e+00 -1.53809028e-01  6.79310810e-03 -8.92635399e-02 -1.15861318e-02 -1.30358944e-02 -7.03406063e-03 -7.79341690e-04 -3.78702560e-03  3.62115460e-03  4.04628524e-03 -2.32291139e-03  3.20860386e-03 -1.44739343e-03  1.11026209e-03  4.49097254e-04  1.59251126e-03 -2.11775848e-03  3.07983341e-03 -1.55349548e-03
 1.00440880e+01 -1.48785608e-01  6.92850826e-03 -8.61553625e-02 -1.07542010e-02 -1.24426492e-02 -6.73648916e-03 -7.13050907e-04 -3.75487604e-03  3.59927354e-03  4.03733534e-03 -2.30916150e-03  3.16066364e-03 -1.42852606e-03  1.11644308e-03  4.57868284e-04  1.59395659e-03 -2.11687747e-03  3.08869423e-03 -1.60420018e-03
 1.00961920e+01 -1.43936091e-01  7.02793202e-03 -8.31486302e-02 -9.97963974e-03 -1.18674216e-02 -6.45772630e-03 -6.47302709e-04 -3.72532227e-03  3.58180244e-03  4.02609469e-03 -2.29514565e-03  3.11601445e-03 -1.40991987e-03  1.12120237e-03  4.63351630e-04  1.59707079e-03 -2.11498694e-03  3.10015233e-03 -1.65240636e-03
 1.01482970e+01 -1.39255279e-01  7.09537753e-03 -8.02422605e-02 -9.25856480e-03 -1.13106507e-02 -6.19659097e-03 -5.82230112e-04 -3.69821293e-03  3.56865512e-03  4.01301170e-03 -2.28101222e-03  3.07465971e-03 -1.39163595e-03  1.12464016e-03  4.65744792e-04  1.60174472e-03 -2.11219256e-03  3.11365937e-03 -1.69804971e-03
 1.02004010e+01 -1.34738226e-01  7.13447448e-03 -7.74350511e-02 -8.58738537e-03 -1.07726633e-02 -5.95197185e-03 -5.17949463e-04 -3.67341211e-03  3.55972156e-03  3.99850282e-03 -2.26688837e-03  3.03658104e-03 -1.37372001e-03  1.12684706e-03  4.65243925e-04  1.60787296e-03 -2.10860517e-03  3.12871505e-03 -1.74110393e-03
 1.02525050e+01 -1.30379727e-01  7.14852190e-03 -7.47253867e-02 -7.96270261e-03 -1.02536262e-02 -5.72279673e-03 -4.54556152e-04 -3.65079515e-03  3.55486864e-03  3.98294929e-03 -2.25287719e-03  3.00173717e-03 -1.35620177e-03  1.12790440e-03  4.62042698e-04  1.61535355e-03 -2.10433843e-03  3.14486926e-03 -1.78158242e-03
 1.03046090e+01 -1.26174692e-01  7.14051020e-03 -7.21115019e-02 -7.38134977e-03 -9.75360285e-03 -5.50805222e-03 -3.92132431e-04 -3.63024924e-03  3.55394349e-03  3.96669706e-03 -2.23905822e-03  2.97007047e-03 -1.33909807e-03  1.12788404e-03  4.56330909e-04  1.62408677e-03 -2.09950700e-03  3.16172098e-03 -1.81953079e-03
 1.03567130e+01 -1.22118079e-01  7.11314825e-03 -6.95914571e-02 -6.84036308e-03 -9.27255624e-03 -5.30677780e-03 -3.30748636e-04 -3.61167126e-03  3.55677561e-03  3.95005613e-03 -2.22548726e-03  2.94150908e-03 -1.32241444e-03  1.12684884e-03  4.48293662e-04  1.63397442e-03 -2.09422468e-03  3.17891774e-03 -1.85502355e-03
 1.04088180e+01 -1.18204826e-01  7.06888575e-03 -6.71631212e-02 -6.33695896e-03 -8.81035119e-03 -5.11806145e-03 -2.70464167e-04 -3.59496570e-03  3.56317944e-03  3.93330040e-03 -2.21219669e-03  2.91596906e-03 -1.30614686e-03  1.12485322e-03  4.38110478e-04  1.64491916e-03 -2.08860273e-03  3.19615476e-03 -1.88816027e-03
 1.04609220e+01 -1.14430173e-01  7.00993845e-03 -6.48243815e-02 -5.86855963e-03 -8.36680024e-03 -4.94105299e-03 -2.11333944e-04 -3.58004397e-03  3.57295619e-03  3.91666960e-03 -2.19919751e-03  2.89335865e-03 -1.29028514e-03  1.12194403e-03  4.25955654e-04  1.65682293e-03 -2.08274882e-03  3.21317187e-03 -1.91905871e-03
 1.05130260e+01 -1.10789214e-01  6.93830262e-03 -6.25728860e-02 -5.43272399e-03 -7.94161993e-03 -4.77494136e-03 -1.53403016e-04 -3.56682067e-03  3.58589698e-03  3.90036839e-03 -2.18647928e-03  2.87357731e-03 -1.27481316e-03  1.11816124e-03  4.11996795e-04  1.66958751e-03 -2.07676509e-03  3.22975343e-03 -1.94785406e-03
 1.05651300e+01 -1.07277220e-01  6.85577626e-03 -6.04062509e-02 -5.02717667e-03 -7.53447532e-03 -4.61896822e-03 -9.67125226e-05 -3.55521301e-03  3.60178470e-03  3.88456906e-03 -2.17401289e-03  2.85651957e-03 -1.25971228e-03  1.11353905e-03  3.96395426e-04  1.68311308e-03 -2.07074753e-03  3.24572462e-03 -1.97469206e-03
 1.06172340e+01 -1.03889564e-01  6.76397496e-03 -5.83220295e-02 -4.64978858e-03 -7.14497889e-03 -4.47242305e-03 -4.12995991e-05 -3.54513872e-03  3.62039636e-03  3.86941291e-03 -2.16175234e-03  2.84207602e-03 -1.24496301e-03  1.10810685e-03  3.79306803e-04  1.69729794e-03 -2.06478488e-03  3.26094910e-03 -1.99972538e-03
 1.06693390e+01 -1.00621671e-01  6.66434518e-03 -5.63176897e-02 -4.29856175e-03 -6.77269078e-03 -4.33463932e-03  1.28027846e-05 -3.53651435e-03  3.64150567e-03  3.85501184e-03 -2.14963671e-03  2.83013445e-03 -1.23054661e-03  1.10189018e-03  3.60879647e-04  1.71203838e-03 -2.05895787e-03  3.27532652e-03 -2.02311009e-03
 1.07214430e+01 -9.74692723e-02  6.55818603e-03 -5.43907790e-02 -3.97164777e-03 -6.41715376e-03 -4.20500355e-03  6.55610216e-05 -3.52925434e-03  3.66488332e-03  3.84145153e-03 -2.13759347e-03  2.82058184e-03 -1.21644792e-03  1.09491227e-03  3.41257751e-04  1.72722729e-03 -2.05333895e-03  3.28878848e-03 -2.04500012e-03
 1.07735470e+01 -9.44280363e-02  6.44665073e-03 -5.25387058e-02 -3.66729994e-03 -6.07785648e-03 -4.08293801e-03  1.16946596e-04 -3.52326891e-03  3.69030137e-03  3.82879188e-03 -2.12553944e-03  2.81330405e-03 -1.20265518e-03  1.08719434e-03  3.20578084e-04  1.74275573e-03 -2.04799125e-03  3.30129719e-03 -2.06554662e-03
 1.08256510e+01 -9.14938231e-02  6.33076610e-03 -5.07589051e-02 -3.38389384e-03 -5.75426813e-03 -3.96790993e-03  1.66931557e-04 -3.51846361e-03  3.71753332e-03  3.81707041e-03 -2.11338425e-03  2.80818751e-03 -1.18916247e-03  1.07875705e-03  2.98972448e-04  1.75851176e-03 -2.04296868e-03  3.31284134e-03 -2.08489301e-03
 1.08777560e+01 -8.86625721e-02  6.21143947e-03 -4.90487764e-02 -3.11990885e-03 -5.44583064e-03 -3.85942513e-03  2.15490274e-04 -3.51473838e-03  3.74635667e-03  3.80630394e-03 -2.10103222e-03  2.80511972e-03 -1.17597016e-03  1.06962113e-03  2.76566974e-04  1.77438118e-03 -2.03831554e-03  3.32343359e-03 -2.10317320e-03
 1.09298600e+01 -8.59305179e-02  6.08947821e-03 -4.74058223e-02 -2.87394200e-03 -5.15198703e-03 -3.75703455e-03  2.62595648e-04 -3.51198728e-03  3.77655203e-03  3.79649163e-03 -2.08838569e-03  2.80399002e-03 -1.16308672e-03  1.05980891e-03  2.53484145e-04  1.79024653e-03 -2.03406685e-03  3.33310682e-03 -2.12050794e-03
 1.09819640e+01 -8.32938664e-02  5.96558553e-03 -4.58274599e-02 -2.64467173e-03 -4.87215051e-03 -3.66031995e-03  3.08224723e-04 -3.51009774e-03  3.80790765e-03  3.78761591e-03 -2.07534589e-03  2.80468971e-03 -1.15052772e-03  1.04934400e-03  2.29840476e-04  1.80598931e-03 -2.03024784e-03  3.34191246e-03 -2.13700511e-03
 1.10340680e+01 -8.07490129e-02  5.84037852e-03 -4.43111607e-02 -2.43087303e-03 -4.60573275e-03 -3.56890056e-03  3.52355033e-04 -3.50895094e-03  3.84021828e-03  3.77964536e-03 -2.06181594e-03  2.80711275e-03 -1.13831710e-03  1.03825261e-03  2.05748475e-04  1.82148926e-03 -2.02687444e-03  3.34991691e-03 -2.15275690e-03
 1.10861720e+01 -7.82924867e-02  5.71439429e-03 -4.28544240e-02 -2.23140688e-03 -4.35214188e-03 -3.48242901e-03  3.94965745e-04 -3.50842195e-03  3.87328654e-03  3.77253655e-03 -2.04770264e-03  2.81115603e-03 -1.12648686e-03  1.02656392e-03  1.81316431e-04  1.83662531e-03 -2.02395349e-03  3.35719905e-03 -2.16783926e-03
 1.11382770e+01 -7.59209040e-02  5.58809530e-03 -4.14547574e-02 -2.04521174e-03 -4.11078174e-03 -3.40058781e-03  4.36038677e-04 -3.50838021e-03  3.90692423e-03  3.76623579e-03 -2.03291795e-03  2.81671969e-03 -1.11507665e-03  1.01431023e-03  1.56648123e-04  1.85127653e-03 -2.02148299e-03  3.36384789e-03 -2.18231157e-03
 1.11903810e+01 -7.36311462e-02  5.46188639e-03 -4.01097896e-02 -1.87131269e-03 -3.88107364e-03 -3.32309357e-03  4.75555488e-04 -3.50869031e-03  3.94095028e-03  3.76068138e-03 -2.01738179e-03  2.82370690e-03 -1.10413408e-03  1.00152817e-03  1.31844856e-04  1.86532188e-03 -2.01945271e-03  3.36995962e-03 -2.19621546e-03
 1.12424850e+01 -7.14200839e-02  5.33610707e-03 -3.88171150e-02 -1.70879539e-03 -3.66243187e-03 -3.24968554e-03  5.13502754e-04 -3.50921288e-03  3.97519492e-03  3.75580459e-03 -2.00102167e-03  2.83202458e-03 -1.09371271e-03  9.88257493e-04  1.07002713e-04  1.87864280e-03 -2.01784440e-03  3.37563615e-03 -2.20957670e-03
 1.12945890e+01 -6.92847569e-02  5.21104764e-03 -3.75744081e-02 -1.55681604e-03 -3.45428546e-03 -3.18012989e-03  5.49869165e-04 -3.50980582e-03  4.00949733e-03  3.75153168e-03 -1.98377512e-03  2.84158315e-03 -1.08387203e-03  9.74542058e-04  8.22145112e-05  1.89112307e-03 -2.01663253e-03  3.38098248e-03 -2.22240467e-03
 1.13466930e+01 -6.72223242e-02  5.08695274e-03 -3.63794016e-02 -1.41459336e-03 -3.25607615e-03 -3.11421606e-03  5.84646719e-04 -3.51032554e-03  4.04370628e-03  3.74778524e-03 -1.96559034e-03  2.85229656e-03 -1.07467616e-03  9.60429523e-04  5.75693399e-05  1.90265013e-03 -2.01578489e-03  3.38610484e-03 -2.23469356e-03
 1.13987980e+01 -6.52300221e-02  4.96402461e-03 -3.52298700e-02 -1.28140191e-03 -3.06725737e-03 -3.05175353e-03  6.17831746e-04 -3.51062849e-03  4.07768075e-03  3.74448545e-03 -1.94642666e-03  2.86408253e-03 -1.06619243e-03  9.45970919e-04  3.31520815e-05  1.91311637e-03 -2.01526322e-03  3.39110901e-03 -2.24642382e-03
 1.14509020e+01 -6.33053111e-02  4.84243765e-03 -3.41237214e-02 -1.15657813e-03 -2.88731077e-03 -2.99257451e-03  6.49422787e-04 -3.51057267e-03  4.11128710e-03  3.74155157e-03 -1.92625661e-03  2.87686158e-03 -1.05849072e-03  9.31221516e-04  9.04523041e-06  1.92241946e-03 -2.01502395e-03  3.39609820e-03 -2.25756270e-03
 1.15030060e+01 -6.14456426e-02  4.72232914e-03 -3.30588703e-02 -1.03950119e-03 -2.71572652e-03 -2.93652477e-03  6.79424792e-04 -3.51001938e-03  4.14440273e-03  3.73890271e-03 -1.90506416e-03  2.89055825e-03 -1.05164103e-03  9.16238813e-04 -1.46739962e-05  1.93046471e-03 -2.01501898e-03  3.40117213e-03 -2.26806724e-03
 1.15551100e+01 -5.96486079e-02  4.60381309e-03 -3.20333299e-02 -9.29599610e-04 -2.55201962e-03 -2.88346655e-03  7.07846893e-04 -3.50883488e-03  4.17691307e-03  3.73645910e-03 -1.88284630e-03  2.90510009e-03 -1.04571266e-03  9.01083226e-04 -3.79318738e-05  1.93716535e-03 -2.01519642e-03  3.40642521e-03 -2.27788523e-03
 1.16072140e+01 -5.79118951e-02  4.48698199e-03 -3.10451943e-02 -8.26345205e-04 -2.39572773e-03 -2.83327548e-03  7.34703371e-04 -3.50689221e-03  4.20871183e-03  3.73414297e-03 -1.85961283e-03  2.92041768e-03 -1.04077259e-03  8.85817329e-04 -6.06587512e-05  1.94244385e-03 -2.01550149e-03  3.41194539e-03 -2.28695734e-03
 1.16593190e+01 -5.62332526e-02  4.37190827e-03 -3.00926229e-02 -7.29247866e-04 -2.24640952e-03 -2.78583786e-03  7.60014389e-04 -3.50407279e-03  4.23970112e-03  3.73187943e-03 -1.83538568e-03  2.93644481e-03 -1.03688384e-03  8.70505026e-04 -8.27895870e-05  1.94623301e-03 -2.01587732e-03  3.41781308e-03 -2.29521929e-03
 1.17114230e+01 -5.46106125e-02  4.25865654e-03 -2.91739159e-02 -6.37859772e-04 -2.10365697e-03 -2.74105264e-03  7.83804292e-04 -3.50026843e-03  4.26978858e-03  3.72959738e-03 -1.81020052e-03  2.95311697e-03 -1.03410437e-03  8.55212140e-04 -1.04262381e-04  1.94847673e-03 -2.01626578e-03  3.42409975e-03 -2.30260329e-03
 1.17635270e+01 -5.30418932e-02  4.14727325e-03 -2.82874072e-02 -5.51761245e-04 -1.96707889e-03 -2.69882428e-03  8.06104665e-04 -3.49538263e-03  4.29889046e-03  3.72722999e-03 -1.78410358e-03  2.97037299e-03 -1.03248519e-03  8.40004034e-04 -1.25020839e-04  1.94913134e-03 -2.01660842e-03  3.43086765e-03 -2.30904106e-03
 1.18156310e+01 -5.15251251e-02  4.03779831e-03 -2.74315391e-02 -4.70565531e-04 -1.83631296e-03 -2.65906507e-03  8.26952436e-04 -3.48933234e-03  4.32692873e-03  3.72471554e-03 -1.75715287e-03  2.98815364e-03 -1.03206940e-03  8.24946154e-04 -1.45012767e-04  1.94816605e-03 -2.01684725e-03  3.43816864e-03 -2.31446512e-03
 1.18677350e+01 -5.00584143e-02  3.93026512e-03 -2.66048455e-02 -3.93914283e-04 -1.71102300e-03 -2.62169276e-03  8.46390373e-04 -3.48204930e-03  4.35383120e-03  3.72199792e-03 -1.72941713e-03  3.00640165e-03 -1.03289094e-03  8.10103083e-04 -1.64190588e-04  1.94556381e-03 -2.01692561e-03  3.44604367e-03 -2.31881094e-03
 1.19198400e+01 -4.86399121e-02  3.82470063e-03 -2.58059369e-02 -3.21473801e-04 -1.59089673e-03 -2.58662876e-03  8.64467339e-04 -3.47348119e-03  4.37953155e-03  3.71902713e-03 -1.70097443e-03  3.02506189e-03 -1.03497356e-03  7.95537629e-04 -1.82511763e-04  1.94132173e-03 -2.01678898e-03  3.45452244e-03 -2.32201875e-03
 1.19719440e+01 -4.72679196e-02  3.72113508e-03 -2.50335614e-02 -2.52938293e-04 -1.47565465e-03 -2.55379967e-03  8.81236759e-04 -3.46359337e-03  4.40396700e-03  3.71575987e-03 -1.67191352e-03  3.04407970e-03 -1.03832979e-03  7.81311298e-04 -1.99937441e-04  1.93545188e-03 -2.01638576e-03  3.46362237e-03 -2.32403498e-03
 1.20240480e+01 -4.59407219e-02  3.61959122e-03 -2.42865118e-02 -1.88019499e-04 -1.36503581e-03 -2.52313235e-03  8.96758455e-04 -3.45236880e-03  4.42708089e-03  3.71215967e-03 -1.64232962e-03  3.06340289e-03 -1.04296042e-03  7.67482009e-04 -2.16434603e-04  1.92798105e-03 -2.01566801e-03  3.47334935e-03 -2.32481413e-03
 1.20761520e+01 -4.46566946e-02  3.52009361e-03 -2.35636864e-02 -1.26450472e-04 -1.25880647e-03 -2.49455579e-03  9.11096895e-04 -3.43980941e-03  4.44882043e-03  3.70819730e-03 -1.61232554e-03  3.08298011e-03 -1.04885390e-03  7.54104640e-04 -2.31974624e-04  1.91895118e-03 -2.01459211e-03  3.48369701e-03 -2.32431979e-03
 1.21282570e+01 -4.34142505e-02  3.42266551e-03 -2.28640583e-02 -6.79813649e-05 -1.15675504e-03 -2.46799928e-03  9.24321382e-04 -3.42593605e-03  4.46913733e-03  3.70385092e-03 -1.58200953e-03  3.10276148e-03 -1.05598610e-03  7.41229964e-04 -2.46533880e-04  1.90841899e-03 -2.01311937e-03  3.49464715e-03 -2.32252575e-03
 1.21803610e+01 -4.22119321e-02  3.32733697e-03 -2.21867265e-02 -1.23823388e-05 -1.05869889e-03 -2.44339389e-03  9.36504565e-04 -3.41078984e-03  4.48798615e-03  3.69910650e-03 -1.55149649e-03  3.12269692e-03 -1.06431967e-03  7.28905143e-04 -2.60092586e-04  1.89645656e-03 -2.01121671e-03  3.50616906e-03 -2.31941700e-03
 1.22324650e+01 -4.10482663e-02  3.23413396e-03 -2.15308317e-02  4.05645264e-05 -9.64471451e-04 -2.42066895e-03  9.47723397e-04 -3.39443051e-03  4.50532650e-03  3.69395739e-03 -1.52090330e-03  3.14273836e-03 -1.07380490e-03  7.17171803e-04 -2.72636383e-04  1.88314974e-03 -2.00885693e-03  3.51822111e-03 -2.31499021e-03
