# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 8.48096200e+00 -3.91173325e-01 -5.59805426e-02 -1.99505350e-01 -9.46130058e-02 -2.52595248e-02 -2.98681172e-02 -2.96456742e-03 -8.46133387e-03  4.14406560e-03 -3.27298519e-03  2.48930434e-03  1.52568074e-03  3.22275109e-03 -5.82993584e-04 -1.80034247e-03 -3.77799258e-03 -2.34382632e-03 -3.82033563e-03 -2.24056068e-03
 8.53306600e+00 -3.80664258e-01 -4.96802714e-02 -1.98010694e-01 -8.81645052e-02 -2.63542905e-02 -2.83284030e-02 -3.05884319e-03 -8.30416673e-03  4.05062322e-03 -3.28490682e-03  2.41442793e-03  1.41878038e-03  3.16914081e-03 -5.16963062e-04 -1.80056700e-03 -3.78411109e-03 -2.27158010e-03 -3.96669817e-03 -2.25047607e-03
 8.58517000e+00 -3.70192160e-01 -4.39269334e-02 -1.95916666e-01 -8.21299330e-02 -2.71545676e-02 -2.68497001e-02 -3.11648853e-03 -8.13914064e-03  3.95869454e-03 -3.29062490e-03  2.35342081e-03  1.32285613e-03  3.11046076e-03 -4.63141787e-04 -1.79758989e-03 -3.81157620e-03 -2.19730896e-03 -4.10513026e-03 -2.25166133e-03
 8.63727500e+00 -3.59791593e-01 -3.86795843e-02 -1.93313438e-01 -7.64872003e-02 -2.76975728e-02 -2.54318078e-02 -3.14398667e-03 -7.96924124e-03  3.86847059e-03 -3.28968180e-03  2.30626675e-03  1.23815058e-03  3.04700301e-03 -4.20485129e-04 -1.79207670e-03 -3.85915545e-03 -2.12230285e-03 -4.23331154e-03 -2.24462806e-03
 8.68937900e+00 -3.49492824e-01 -3.38999597e-02 -1.90281701e-01 -7.12151040e-02 -2.80167325e-02 -2.40742378e-02 -3.14684250e-03 -7.79711541e-03  3.78017243e-03 -3.28185437e-03  2.27266223e-03  1.16470505e-03  2.97917026e-03 -3.87908637e-04 -1.78460936e-03 -3.92520945e-03 -2.04770714e-03 -4.34943979e-03 -2.23003208e-03
 8.74148300e+00 -3.39321155e-01 -2.95518088e-02 -1.86893245e-01 -6.62927122e-02 -2.81420891e-02 -2.27761135e-02 -3.12970922e-03 -7.62505259e-03  3.69402116e-03 -3.26714619e-03  2.25204348e-03  1.10236141e-03  2.90744488e-03 -3.64315802e-04 -1.77568780e-03 -4.00779910e-03 -1.97450118e-03 -4.45221528e-03 -2.20863004e-03
 8.79358700e+00 -3.29298206e-01 -2.56012415e-02 -1.83211951e-01 -6.16998416e-02 -2.81005639e-02 -2.15363326e-02 -3.09649636e-03 -7.45500434e-03  3.61023129e-03 -3.24577146e-03  2.24362757e-03  1.05078497e-03  2.83237137e-03 -3.48627636e-04 -1.76573460e-03 -4.10477676e-03 -1.90349973e-03 -4.54079305e-03 -2.18124133e-03
 8.84569100e+00 -3.19442141e-01 -2.20165557e-02 -1.79294479e-01 -5.74169840e-02 -2.79162490e-02 -2.03535855e-02 -3.05046895e-03 -7.28859303e-03  3.52900007e-03 -3.21813267e-03  2.24645137e-03  1.00948179e-03  2.75453445e-03 -3.39802047e-04 -1.75510027e-03 -4.21387254e-03 -1.83535431e-03 -4.61474230e-03 -2.14871431e-03
 8.89779600e+00 -3.09767872e-01 -1.87681060e-02 -1.75190853e-01 -5.34252673e-02 -2.76106539e-02 -1.92263725e-02 -2.99433352e-03 -7.12712560e-03  3.45050037e-03 -3.18479327e-03  2.25941243e-03  9.77819409e-04  2.67453899e-03 -3.36849010e-04 -1.74406923e-03 -4.33277166e-03 -1.77056037e-03 -4.67400066e-03 -2.11189706e-03
 8.94990000e+00 -3.00288153e-01 -1.58284705e-02 -1.70945391e-01 -4.97067889e-02 -2.72029619e-02 -1.81531240e-02 -2.93031954e-03 -6.97162663e-03  3.37488358e-03 -3.14645106e-03  2.28130748e-03  9.55051286e-04  2.59299994e-03 -3.38841450e-04 -1.73286720e-03 -4.45916914e-03 -1.70947480e-03 -4.71882117e-03 -2.07161706e-03
 9.00200400e+00 -2.91012775e-01 -1.31719963e-02 -1.66596802e-01 -4.62441822e-02 -2.67102055e-02 -1.71320998e-02 -2.86024073e-03 -6.82284386e-03  3.30226916e-03 -3.10390417e-03  2.31087137e-03  9.40335809e-04  2.51051938e-03 -3.44921980e-04 -1.72166664e-03 -4.59083657e-03 -1.65232380e-03 -4.74973001e-03 -2.02865879e-03
 9.05410800e+00 -2.81949598e-01 -1.07749691e-02 -1.62179011e-01 -4.30209484e-02 -2.61474827e-02 -1.61615028e-02 -2.78555891e-03 -6.68128695e-03  3.23275055e-03 -3.05802352e-03  2.34681069e-03  9.32761257e-04  2.42768139e-03 -3.54307156e-04 -1.71059421e-03 -4.72565539e-03 -1.59922483e-03 -4.76747334e-03 -1.98375321e-03
 9.10621200e+00 -2.73104616e-01 -8.61545818e-03 -1.57721560e-01 -4.00213903e-02 -2.55281311e-02 -1.52394800e-02 -2.70743539e-03 -6.54725211e-03  3.16639429e-03 -3.00972357e-03  2.38783455e-03  9.31366765e-04  2.34504161e-03 -3.66288769e-04 -1.69973702e-03 -4.86165141e-03 -1.55020280e-03 -4.77297236e-03 -1.93756797e-03
 9.15831700e+00 -2.64482020e-01 -6.67318847e-03 -1.53249965e-01 -3.72305663e-02 -2.48638793e-02 -1.43641262e-02 -2.62677546e-03 -6.42084788e-03  3.10324004e-03 -2.95993486e-03  2.43268207e-03  9.35163003e-04  2.26311905e-03 -3.80233499e-04 -1.68914867e-03 -4.99702075e-03 -1.50520621e-03 -4.76727967e-03 -1.89070128e-03
 9.21042100e+00 -2.56085063e-01 -4.92959073e-03 -1.48786460e-01 -3.46344994e-02 -2.41650520e-02 -1.35335687e-02 -2.54427497e-03 -6.30203262e-03  3.04330689e-03 -2.90958389e-03  2.48014116e-03  9.43150970e-04  2.18239757e-03 -3.95579599e-04 -1.67885590e-03 -5.13013470e-03 -1.46412668e-03 -4.75153999e-03 -1.84368330e-03
 9.26252500e+00 -2.47915245e-01 -3.36748235e-03 -1.44349854e-01 -3.22198486e-02 -2.34406330e-02 -1.27458826e-02 -2.46044648e-03 -6.19062695e-03  2.98658791e-03 -2.85956658e-03  2.52907190e-03  9.54340046e-04  2.10331356e-03 -4.11835121e-04 -1.66886290e-03 -5.25956386e-03 -1.42680833e-03 -4.72695359e-03 -1.79697117e-03
 9.31462900e+00 -2.39973141e-01 -1.97112399e-03 -1.39956214e-01 -2.99741128e-02 -2.26984463e-02 -1.19991722e-02 -2.37565644e-03 -6.08634906e-03  2.93305695e-03 -2.81073432e-03  2.57841724e-03  9.67763620e-04  2.02626072e-03 -4.28572628e-04 -1.65915725e-03 -5.38407023e-03 -1.39306426e-03 -4.69474476e-03 -1.75095506e-03
 9.36673300e+00 -2.32258377e-01 -7.26084845e-04 -1.35619090e-01 -2.78855560e-02 -2.19452624e-02 -1.12915671e-02 -2.29015088e-03 -5.98883594e-03  2.88266942e-03 -2.76387859e-03  2.62721410e-03  9.82493090e-04  1.95158823e-03 -4.45424656e-04 -1.64971435e-03 -5.50260771e-03 -1.36268665e-03 -4.65613444e-03 -1.70596115e-03
 9.41883800e+00 -2.24769620e-01  3.80871151e-04 -1.31349720e-01 -2.59431476e-02 -2.11868943e-02 -1.06212190e-02 -2.20407752e-03 -5.89766309e-03  2.83536338e-03 -2.71971886e-03  2.67460122e-03  9.97650239e-04  1.87960013e-03 -4.62078914e-04 -1.64050151e-03 -5.61431822e-03 -1.33545549e-03 -4.61231614e-03 -1.66225577e-03
 9.47094200e+00 -2.17505257e-01  1.36179436e-03 -1.27157611e-01 -2.41366808e-02 -2.04283563e-02 -9.98636261e-03 -2.11751315e-03 -5.81237064e-03  2.79106521e-03 -2.67889757e-03  2.71981933e-03  1.01241623e-03  1.81056216e-03 -4.78271802e-04 -1.63148236e-03 -5.71851433e-03 -1.31114792e-03 -4.56444043e-03 -1.62005437e-03
 9.52304600e+00 -2.10462635e-01  2.22776474e-03 -1.23050286e-01 -2.24565185e-02 -1.96738690e-02 -9.38524483e-03 -2.03047175e-03 -5.73246962e-03  2.74968610e-03 -2.64196939e-03  2.76221783e-03  1.02604163e-03  1.74469556e-03 -4.93785166e-04 -1.62261909e-03 -5.81468117e-03 -1.28954086e-03 -4.51359464e-03 -1.57952232e-03
 9.57515000e+00 -2.03638730e-01  2.98888896e-03 -1.19033824e-01 -2.08937122e-02 -1.89270014e-02 -8.81618356e-03 -1.94292675e-03 -5.65746355e-03  2.71112770e-03 -2.60940158e-03  2.80124999e-03  1.03785173e-03  1.68218488e-03 -5.08440022e-04 -1.61387596e-03 -5.90245514e-03 -1.27041738e-03 -4.46079455e-03 -1.54078426e-03
 9.62725500e+00 -1.97029954e-01  3.65441513e-03 -1.15112893e-01 -1.94399022e-02 -1.81907196e-02 -8.27754880e-03 -1.85482116e-03 -5.58685737e-03  2.67528243e-03 -2.58157159e-03  2.83647160e-03  1.04725167e-03  1.62317808e-03 -5.22092413e-04 -1.60522130e-03 -5.98161418e-03 -1.25356875e-03 -4.40697408e-03 -1.50392835e-03
 9.67935900e+00 -1.90632727e-01  4.23275930e-03 -1.11291224e-01 -1.80873916e-02 -1.74675119e-02 -7.76780690e-03 -1.76608582e-03 -5.52017284e-03  2.64203793e-03 -2.55877001e-03  2.86753384e-03  1.05372885e-03  1.56779358e-03 -5.34627993e-04 -1.59663009e-03 -6.05205789e-03 -1.23879755e-03 -4.35298390e-03 -1.46901448e-03
 9.73146300e+00 -1.84442780e-01  4.73165288e-03 -1.07571314e-01 -1.68289441e-02 -1.67593675e-02 -7.28546088e-03 -1.67663908e-03 -5.45694831e-03  2.61127470e-03 -2.54119972e-03  2.89418173e-03  1.05685558e-03  1.51611605e-03 -5.45959604e-04 -1.58808442e-03 -6.11380281e-03 -1.22591674e-03 -4.29958209e-03 -1.43607500e-03
 9.78356700e+00 -1.78455717e-01  5.15815596e-03 -1.03954865e-01 -1.56578620e-02 -1.60678895e-02 -6.82909363e-03 -1.58640167e-03 -5.39675043e-03  2.58287043e-03 -2.52898187e-03  2.91624492e-03  1.05628852e-03  1.46820354e-03 -5.56022591e-04 -1.57957523e-03 -6.16696235e-03 -1.21475128e-03 -4.24743718e-03 -1.40512215e-03
 9.83567100e+00 -1.72666939e-01  5.51873223e-03 -1.00442835e-01 -1.45679236e-02 -1.53943321e-02 -6.39735767e-03 -1.49530177e-03 -5.33917726e-03  2.55670083e-03 -2.52215991e-03  2.93363131e-03  1.05176780e-03  1.42408862e-03 -5.64771871e-04 -1.57110288e-03 -6.21173524e-03 -1.20513755e-03 -4.19712791e-03 -1.37615119e-03
 9.88777600e+00 -1.67071576e-01  5.81931041e-03 -9.70354776e-02 -1.35533306e-02 -1.47396334e-02 -5.98896715e-03 -1.40327866e-03 -5.28386040e-03  2.53264050e-03 -2.52070509e-03  2.94631985e-03  1.04311471e-03  1.38377987e-03 -5.72179250e-04 -1.56267738e-03 -6.24839349e-03 -1.19692264e-03 -4.14914444e-03 -1.34914341e-03
 9.93988000e+00 -1.61664952e-01  6.06531388e-03 -9.37327032e-02 -1.26087533e-02 -1.41045063e-02 -5.60272767e-03 -1.31029404e-03 -5.23047109e-03  2.51056599e-03 -2.52452247e-03  2.95435216e-03  1.03022936e-03  1.34726685e-03 -5.78230438e-04 -1.55431907e-03 -6.27726796e-03 -1.18996416e-03 -4.10389533e-03 -1.32407091e-03
 9.99198400e+00 -1.56441978e-01  6.26174192e-03 -9.05337684e-02 -1.17291829e-02 -1.34893995e-02 -5.23748766e-03 -1.21632465e-03 -5.17871473e-03  2.49035413e-03 -2.53345702e-03  2.95782640e-03  1.01308575e-03  1.31451725e-03 -5.82923808e-04 -1.54605751e-03 -6.29874151e-03 -1.18412834e-03 -4.06170614e-03 -1.30089594e-03
 1.00440880e+01 -1.51397606e-01  6.41318804e-03 -8.74376158e-02 -1.09099832e-02 -1.28945801e-02 -4.89216798e-03 -1.12137155e-03 -5.12833524e-03  2.47188488e-03 -2.54730047e-03  2.95688889e-03  9.91727876e-04  1.28548163e-03 -5.86268023e-04 -1.53793171e-03 -6.31323598e-03 -1.17928973e-03 -4.02282799e-03 -1.27957482e-03
 1.00961920e+01 -1.46526755e-01  6.52388446e-03 -8.44428724e-02 -1.01468428e-02 -1.23201497e-02 -4.56575140e-03 -1.02545977e-03 -5.07911327e-03  2.45504169e-03 -2.56579774e-03  2.95172728e-03  9.66264456e-04  1.26009400e-03 -5.88280691e-04 -1.52998934e-03 -6.32120373e-03 -1.17533009e-03 -3.98744188e-03 -1.26005888e-03
 1.01482970e+01 -1.41824239e-01  6.59773743e-03 -8.15478521e-02 -9.43573795e-03 -1.17660587e-02 -4.25727401e-03 -9.28637122e-04 -5.03086411e-03  2.43971195e-03 -2.58865402e-03  2.94256357e-03  9.36862843e-04  1.23827267e-03 -5.88987104e-04 -1.52228581e-03 -6.32311935e-03 -1.17213747e-03 -3.95566369e-03 -1.24229523e-03
 1.02004010e+01 -1.37285144e-01  6.63835280e-03 -7.87508249e-02 -8.77296245e-03 -1.12321711e-02 -3.96584549e-03 -8.30981609e-04 -4.98343970e-03  2.42578870e-03 -2.61553930e-03  2.92964851e-03  9.03745543e-04  1.21992294e-03 -5.88419164e-04 -1.51488394e-03 -6.31947217e-03 -1.16960571e-03 -3.92755221e-03 -1.22622887e-03
 1.02525050e+01 -1.32904310e-01  6.64907157e-03 -7.60497263e-02 -8.15502536e-03 -1.07182193e-02 -3.69061048e-03 -7.32589716e-04 -4.93672120e-03  2.41316936e-03 -2.64609723e-03  2.91325469e-03  8.67180805e-04  1.20493554e-03 -5.86614584e-04 -1.50785203e-03 -6.31075987e-03 -1.16763343e-03 -3.90311125e-03 -1.21180108e-03
 1.03046090e+01 -1.28676707e-01  6.63298755e-03 -7.34424172e-02 -7.57868686e-03 -1.02238648e-02 -3.43076925e-03 -6.33582743e-04 -4.89062047e-03  2.40175729e-03 -2.67994935e-03  2.89367165e-03  8.27478681e-04  1.19318924e-03 -5.83616073e-04 -1.50126334e-03 -6.29748244e-03 -1.16612386e-03 -3.88229773e-03 -1.19895117e-03
 1.03567130e+01 -1.24597355e-01  6.59297035e-03 -7.09266591e-02 -7.04092662e-03 -9.74870162e-03 -3.18556830e-03 -5.34103462e-04 -4.84507685e-03  2.39146177e-03 -2.71670108e-03  2.87120081e-03  7.84984338e-04  1.18455117e-03 -5.79470737e-04 -1.49519474e-03 -6.28013720e-03 -1.16498439e-03 -3.86502665e-03 -1.18761621e-03
 1.04088180e+01 -1.20661267e-01  6.53168253e-03 -6.85000942e-02 -6.53891848e-03 -9.29226078e-03 -2.95429278e-03 -4.34312351e-04 -4.80005389e-03  2.38219797e-03 -2.75594780e-03  2.84615047e-03  7.40071060e-04  1.17887750e-03 -5.74229431e-04 -1.48972534e-03 -6.25921401e-03 -1.16412643e-03 -3.85117612e-03 -1.17773085e-03
 1.04609220e+01 -1.16863751e-01  6.45160105e-03 -6.61604522e-02 -6.07005373e-03 -8.85405608e-03 -2.73628067e-03 -3.34393130e-04 -4.75554040e-03  2.37388775e-03 -2.79727668e-03  2.81883376e-03  6.93137730e-04  1.17601448e-03 -5.67946700e-04 -1.48493567e-03 -6.23519319e-03 -1.16346541e-03 -3.84059349e-03 -1.16922793e-03
 1.05130260e+01 -1.13199975e-01  6.35502438e-03 -6.39052894e-02 -5.63187038e-03 -8.43354128e-03 -2.53089305e-03 -2.34538908e-04 -4.71154285e-03  2.36645860e-03 -2.84027576e-03  2.78956219e-03  6.44597792e-04  1.17579852e-03 -5.60679740e-04 -1.48090570e-03 -6.20853997e-03 -1.16292072e-03 -3.83309858e-03 -1.16203726e-03
 1.05651300e+01 -1.09665272e-01  6.24408922e-03 -6.17321923e-02 -5.22208038e-03 -8.03015378e-03 -2.33752901e-03 -1.34957312e-04 -4.66808650e-03  2.35984431e-03 -2.88453513e-03  2.75864435e-03  5.94877009e-04  1.17805734e-03 -5.52488370e-04 -1.47771400e-03 -6.17970338e-03 -1.16241598e-03 -3.82848939e-03 -1.15608616e-03
 1.06172340e+01 -1.06255071e-01  6.12078042e-03 -5.96387430e-02 -4.83854909e-03 -7.64331300e-03 -2.15561822e-03 -3.58659328e-05 -4.62521223e-03  2.35398465e-03 -2.92965149e-03  2.72638279e-03  5.44407216e-04  1.18261058e-03 -5.43434541e-04 -1.47543634e-03 -6.14911370e-03 -1.16187928e-03 -3.82654606e-03 -1.15129917e-03
 1.06693390e+01 -1.02964845e-01  5.98693771e-03 -5.76224912e-02 -4.47927893e-03 -7.27241959e-03 -1.98461496e-03  6.25122682e-05 -4.58297357e-03  2.34882513e-03 -2.97523241e-03  2.69307098e-03  4.93620207e-04  1.18927066e-03 -5.33581743e-04 -1.47414445e-03 -6.11718018e-03 -1.16124346e-03 -3.82703488e-03 -1.14759779e-03
 1.07214430e+01 -9.97903593e-02  5.84427444e-03 -5.56811165e-02 -4.14242787e-03 -6.91688901e-03 -1.82400850e-03  1.59944160e-04 -4.54143787e-03  2.34431714e-03 -3.02089593e-03  2.65899393e-03  4.42946806e-04  1.19784301e-03 -5.22995372e-04 -1.47390484e-03 -6.08429204e-03 -1.16044657e-03 -3.82971191e-03 -1.14490068e-03
 1.07735470e+01 -9.67273022e-02  5.69436940e-03 -5.38122029e-02 -3.82626025e-03 -6.57611347e-03 -1.67330100e-03  2.56200504e-04 -4.50067942e-03  2.34041713e-03 -3.06627854e-03  2.62442269e-03  3.92806494e-04  1.20812766e-03 -5.11741179e-04 -1.47477748e-03 -6.05081386e-03 -1.15943217e-03 -3.83432641e-03 -1.14312316e-03
 1.08256510e+01 -9.37715393e-02  5.53868325e-03 -5.20134004e-02 -3.52916770e-03 -6.24949474e-03 -1.53201866e-03  3.51051060e-04 -4.46078096e-03  2.33708670e-03 -3.11103405e-03  2.58961550e-03  3.43607126e-04  1.21991967e-03 -4.99885586e-04 -1.47681491e-03 -6.01708724e-03 -1.15814980e-03 -3.84062402e-03 -1.14217755e-03
 1.08777560e+01 -9.09189994e-02  5.37855867e-03 -5.02823578e-02 -3.24965038e-03 -5.93643441e-03 -1.39970386e-03  4.44270847e-04 -4.42183028e-03  2.33429216e-03 -3.15483739e-03  2.55481548e-03  2.95739231e-04  1.23301036e-03 -4.87494811e-04 -1.48006114e-03 -5.98342906e-03 -1.15655533e-03 -3.84834970e-03 -1.14197313e-03
 1.09298600e+01 -8.81658929e-02  5.21523780e-03 -4.86168574e-02 -2.98633218e-03 -5.63636073e-03 -1.27592335e-03  5.35635513e-04 -4.38392170e-03  2.33200440e-03 -3.19738300e-03  2.52025242e-03  2.49576178e-04  1.24718729e-03 -4.74635373e-04 -1.48455057e-03 -5.95013388e-03 -1.15461151e-03 -3.85724972e-03 -1.14241635e-03
 1.09819640e+01 -8.55083851e-02  5.04984837e-03 -4.70146185e-02 -2.73792312e-03 -5.34869512e-03 -1.16025140e-03  6.24934420e-04 -4.34715000e-03  2.33019818e-03 -3.23839139e-03  2.48613815e-03  2.05465544e-04  1.26223679e-03 -4.61372193e-04 -1.49030744e-03 -5.91746998e-03 -1.15228808e-03 -3.86707494e-03 -1.14341095e-03
 1.10340680e+01 -8.29428173e-02  4.88342025e-03 -4.54734337e-02 -2.50323617e-03 -5.07287870e-03 -1.05227868e-03  7.11965650e-04 -4.31161206e-03  2.32885205e-03 -3.27760692e-03  2.45266886e-03  1.63730076e-04  1.27794398e-03 -4.47769057e-04 -1.49734496e-03 -5.88568207e-03 -1.14956224e-03 -3.87758227e-03 -1.14485831e-03
 1.10861720e+01 -8.04656525e-02  4.71688634e-03 -4.39911371e-02 -2.28117694e-03 -4.80836810e-03 -9.51608438e-04  7.96539830e-04 -4.27740485e-03  2.32794786e-03 -3.31479961e-03  2.42002414e-03  1.24664366e-04  1.29409417e-03 -4.33887892e-04 -1.50566473e-03 -5.85499096e-03 -1.14641884e-03 -3.88853678e-03 -1.14665776e-03
 1.11382770e+01 -7.80734293e-02  4.55108324e-03 -4.25655785e-02 -2.07073534e-03 -4.55463235e-03 -8.57853667e-04  8.78483502e-04 -4.24462358e-03  2.32747041e-03 -3.34976644e-03  2.38836637e-03  8.85321708e-05  1.31047425e-03 -4.19788021e-04 -1.51525652e-03 -5.82559336e-03 -1.14285049e-03 -3.89971349e-03 -1.14870705e-03
 1.11903810e+01 -7.57629445e-02  4.38676761e-03 -4.11947330e-02 -1.87099734e-03 -4.31117358e-03 -7.70643294e-04  9.57634503e-04 -4.21336309e-03  2.32740706e-03 -3.38232919e-03  2.35784315e-03  5.55674689e-05  1.32687262e-03 -4.05526768e-04 -1.52609715e-03 -5.79766471e-03 -1.13885793e-03 -3.91089806e-03 -1.15090261e-03
 1.12424850e+01 -7.35309768e-02  4.22460064e-03 -3.98765381e-02 -1.68111666e-03 -4.07749900e-03 -6.89610661e-04  1.03385281e-03 -4.18371304e-03  2.32774733e-03 -3.41233868e-03  2.32858386e-03  2.59689841e-05  1.34308222e-03 -3.91157377e-04 -1.53815146e-03 -5.77135633e-03 -1.13444966e-03 -3.92188931e-03 -1.15314029e-03
 1.12945890e+01 -7.13744710e-02  4.06516440e-03 -3.86090049e-02 -1.50032726e-03 -3.85314160e-03 -6.14400273e-04  1.10701535e-03 -4.15575949e-03  2.32848250e-03 -3.43967205e-03  2.30070241e-03 -9.79333198e-08  1.35890045e-03 -3.76729650e-04 -1.55137154e-03 -5.74679846e-03 -1.12964210e-03 -3.93249947e-03 -1.15531576e-03
 1.13466930e+01 -6.92904904e-02  3.90896220e-03 -3.73901912e-02 -1.32793534e-03 -3.63765597e-03 -5.44665494e-04  1.17701858e-03 -4.12958337e-03  2.32960525e-03 -3.46423330e-03  2.27429700e-03 -2.25026443e-05  1.37413067e-03 -3.62289274e-04 -1.56569710e-03 -5.72410039e-03 -1.12445937e-03 -3.94255534e-03 -1.15732508e-03
 1.13987980e+01 -6.72761772e-02  3.75641936e-03 -3.62181799e-02 -1.16331245e-03 -3.43061506e-03 -4.80067052e-04  1.24378040e-03 -4.10525920e-03  2.33110930e-03 -3.48595326e-03  2.24945014e-03 -4.11498232e-05  1.38858363e-03 -3.47877168e-04 -1.58105602e-03 -5.70335093e-03 -1.11893297e-03 -3.95189918e-03 -1.15906536e-03
 1.14509020e+01 -6.53289045e-02  3.60789852e-03 -3.50911693e-02 -1.00590432e-03 -3.23162632e-03 -4.20277707e-04  1.30723558e-03 -4.08285613e-03  2.33298889e-03 -3.50478745e-03  2.22623099e-03 -5.59780567e-05  1.40207750e-03 -3.33530262e-04 -1.59736363e-03 -5.68462081e-03 -1.11310178e-03 -3.96038863e-03 -1.16043519e-03
 1.15030060e+01 -6.34460420e-02  3.46368583e-03 -3.40073389e-02 -8.55208139e-04 -3.04030818e-03 -3.64974749e-04  1.36734369e-03 -4.06243442e-03  2.33523859e-03 -3.52071788e-03  2.20469319e-03 -6.69616381e-05  1.41444069e-03 -3.19279556e-04 -1.61452507e-03 -5.66796117e-03 -1.10701107e-03 -3.96789823e-03 -1.16133548e-03
 1.15551100e+01 -6.16251105e-02  3.32400666e-03 -3.29649404e-02 -7.10781654e-04 -2.85630617e-03 -3.13845058e-04  1.42408385e-03 -4.04404662e-03  2.33785282e-03 -3.53375043e-03  2.18487729e-03 -7.41084078e-05  1.42551175e-03 -3.05151001e-04 -1.63243490e-03 -5.65340615e-03 -1.10071238e-03 -3.97431902e-03 -1.16166991e-03
 1.16072140e+01 -5.98637395e-02  3.18902651e-03 -3.19622765e-02 -5.72236199e-04 -2.67928879e-03 -2.66583920e-04  1.47745591e-03 -4.02773652e-03  2.34082552e-03 -3.54391427e-03  2.16681104e-03 -7.74592072e-05  1.43514072e-03 -2.91165062e-04 -1.65097828e-03 -5.64097336e-03 -1.09426279e-03 -3.97955888e-03 -1.16134560e-03
 1.16593190e+01 -5.81596335e-02  3.05885268e-03 -3.09976824e-02 -4.39230473e-04 -2.50894409e-03 -2.22894388e-04  1.52748082e-03 -4.01353823e-03  2.34414989e-03 -3.55126080e-03  2.15050968e-03 -7.70866258e-05  1.44319022e-03 -2.77336358e-04 -1.67003239e-03 -5.63066466e-03 -1.08772417e-03 -3.98354260e-03 -1.16027363e-03
 1.17114230e+01 -5.65106978e-02  2.93354828e-03 -3.00696005e-02 -3.11476904e-04 -2.34499215e-03 -1.82490802e-04  1.57419626e-03 -4.00147676e-03  2.34781777e-03 -3.55586192e-03  2.13597793e-03 -7.30936375e-05  1.44953573e-03 -2.63674686e-04 -1.68946608e-03 -5.62246787e-03 -1.08116293e-03 -3.98621157e-03 -1.15836973e-03
 1.17635270e+01 -5.49148405e-02  2.81312143e-03 -2.91764696e-02 -1.88722595e-04 -2.18716488e-03 -1.45094040e-04  1.61766152e-03 -3.99156582e-03  2.35181975e-03 -3.55780938e-03  2.12320875e-03 -6.56118547e-05  1.45406739e-03 -2.50183478e-04 -1.70914337e-03 -5.61635655e-03 -1.07464849e-03 -3.98752398e-03 -1.15555467e-03
 1.18156310e+01 -5.33701005e-02  2.69753962e-03 -2.83168005e-02 -7.07558805e-05 -2.03521849e-03 -1.10435255e-04  1.65795254e-03 -3.98380854e-03  2.35614462e-03 -3.55721271e-03  2.11218544e-03 -5.47995711e-05  1.45669005e-03 -2.36860976e-04 -1.72892333e-03 -5.61229169e-03 -1.06825298e-03 -3.98745420e-03 -1.15175488e-03
 1.18677350e+01 -5.18746113e-02  2.58673144e-03 -2.74891570e-02  4.26000075e-05 -1.88892922e-03 -7.82553383e-05  1.69516168e-03 -3.97819678e-03  2.36077917e-03 -3.55419782e-03  2.10288193e-03 -4.08396798e-05  1.45732410e-03 -2.23700156e-04 -1.74866188e-03 -5.61022252e-03 -1.06205024e-03 -3.98599239e-03 -1.14690286e-03
 1.19198400e+01 -5.04265699e-02  2.48058895e-03 -2.66921414e-02  1.51492707e-04 -1.74808957e-03 -4.83047266e-05  1.72939703e-03 -3.97471077e-03  2.36570805e-03 -3.54890510e-03  2.09526345e-03 -2.39370395e-05  1.45590595e-03 -2.10688736e-04 -1.76821367e-03 -5.61008733e-03 -1.05611483e-03 -3.98314393e-03 -1.14093752e-03
 1.19719440e+01 -4.90243437e-02  2.37897996e-03 -2.59244553e-02  2.56036127e-04 -1.61251786e-03 -2.03460113e-05  1.76077828e-03 -3.97331903e-03  2.37091322e-03 -3.54148825e-03  2.08928772e-03 -4.31739960e-06  1.45238860e-03 -1.97810499e-04 -1.78743214e-03 -5.61181442e-03 -1.05052165e-03 -3.97892897e-03 -1.13380503e-03
 1.20240480e+01 -4.76662996e-02  2.28174013e-03 -2.51848079e-02  3.56326601e-04 -1.48204060e-03  5.84914710e-06  1.78943911e-03 -3.97397781e-03  2.37637432e-03 -3.53211177e-03  2.08490479e-03  1.77771051e-05  1.44674184e-03 -1.85044184e-04 -1.80617328e-03 -5.61532288e-03 -1.04534432e-03 -3.97338144e-03 -1.12545844e-03
 1.20761520e+01 -4.63509123e-02  2.18868538e-03 -2.44719771e-02  4.52437989e-04 -1.35650195e-03  3.04973459e-05  1.81552278e-03 -3.97663131e-03  2.38206819e-03 -3.52094955e-03  2.08205836e-03  4.20893574e-05  1.43895245e-03 -1.72364936e-04 -1.82429570e-03 -5.62052352e-03 -1.04065487e-03 -3.96654834e-03 -1.11585843e-03
 1.21282570e+01 -4.50767078e-02  2.09961227e-03 -2.37847809e-02  5.44428984e-04 -1.23575718e-03  5.38041580e-05  1.83918153e-03 -3.98121161e-03  2.38796898e-03 -3.50818268e-03  2.08068622e-03  6.83507923e-05  1.42902414e-03 -1.59744308e-04 -1.84166290e-03 -5.62731977e-03 -1.03652264e-03 -3.95848870e-03 -1.10497322e-03
