# R_Bohr c0_mEh c1_mEh c2_mEh c3_mEh c4_mEh c5_mEh c6_mEh c7_mEh c8_mEh c9_mEh c10_mEh c11_mEh c12_mEh c13_mEh c14_mEh c15_mEh c16_mEh c17_mEh c18_mEh
 1.22324650e+01 -3.81482630e-02  5.61387542e-03 -1.88458439e-02 -5.18385216e-03  9.59468474e-04 -1.91452597e-03 -5.70263140e-03 -4.74043675e-03 -4.99051085e-03 -4.08144159e-04 -1.55709680e-03 -1.90028538e-03  7.30568767e-03  6.03739569e-04  2.33617952e-03  6.46769006e-04 -4.32671694e-03  3.35795856e-03 -1.54798961e-03
 1.22845690e+01 -3.70745513e-02  5.46189852e-03 -1.81603870e-02 -5.02244048e-03  9.88562621e-04 -1.80673825e-03 -5.68914909e-03 -4.89687397e-03 -5.05629426e-03 -6.02850489e-04 -1.55056853e-03 -1.81321179e-03  7.24499690e-03  6.84249673e-04  2.48695864e-03  6.84937877e-04 -4.41107686e-03  3.22313256e-03 -1.37838466e-03
 1.23366730e+01 -3.60413952e-02  5.30730445e-03 -1.74952717e-02 -4.85687211e-03  1.00929814e-03 -1.69549543e-03 -5.65551183e-03 -5.04692696e-03 -5.12790847e-03 -8.01171698e-04 -1.52446754e-03 -1.73738577e-03  7.17915553e-03  7.64953639e-04  2.63565081e-03  7.15315569e-04 -4.50349646e-03  3.07675927e-03 -1.20835491e-03
 1.23887780e+01 -3.50463887e-02  5.15081930e-03 -1.68499603e-02 -4.68799808e-03  1.02255646e-03 -1.58123006e-03 -5.60148598e-03 -5.18937110e-03 -5.20510296e-03 -1.00132364e-03 -1.47999998e-03 -1.67286249e-03  7.10890389e-03  8.44605009e-04  2.78025596e-03  7.37192330e-04 -4.60346321e-03  2.92034245e-03 -1.03862506e-03
 1.24408820e+01 -3.40872236e-02  4.99324713e-03 -1.62240318e-02 -4.51676377e-03  1.02932332e-03 -1.46443301e-03 -5.52710969e-03 -5.32303764e-03 -5.28752472e-03 -1.20148484e-03 -1.41858910e-03 -1.61957207e-03  7.03495662e-03  9.21952816e-04  2.91881236e-03  7.49928825e-04 -4.71036111e-03  2.75551170e-03 -8.69918022e-04
 1.24929860e+01 -3.31615925e-02  4.83543867e-03 -1.56171043e-02 -4.34417259e-03  1.03068373e-03 -1.34563650e-03 -5.43268662e-03 -5.44684666e-03 -5.37472975e-03 -1.39984011e-03 -1.34184568e-03 -1.57731504e-03  6.95799101e-03  9.95769783e-04  3.04943889e-03  7.52967465e-04 -4.82349269e-03  2.58398465e-03 -7.02931984e-04
 1.25450900e+01 -3.22672831e-02  4.67828859e-03 -1.50288797e-02 -4.17128160e-03  1.02781232e-03 -1.22541839e-03 -5.31878584e-03 -5.55981152e-03 -5.46618120e-03 -1.59458575e-03 -1.25154445e-03 -1.54577189e-03  6.87864996e-03  1.06486519e-03  3.17034853e-03  7.45838334e-04 -4.94208272e-03  2.40755727e-03 -5.38350041e-04
 1.25971940e+01 -3.14021733e-02  4.52271671e-03 -1.44591252e-02 -3.99918049e-03  1.02196302e-03 -1.10439483e-03 -5.18623342e-03 -5.66105609e-03 -5.56125617e-03 -1.78395345e-03 -1.14959504e-03 -1.52450776e-03  6.79753921e-03  1.12810516e-03  3.27987454e-03  7.28166347e-04 -5.06529178e-03  2.22807807e-03 -3.76833279e-04
 1.26492990e+01 -3.05642305e-02  4.36964845e-03 -1.39076545e-02 -3.82897043e-03  1.01445628e-03 -9.83212181e-04 -5.03609823e-03 -5.74982930e-03 -5.65925438e-03 -1.96623349e-03 -1.03800990e-03 -1.51297977e-03  6.71522532e-03  1.18443185e-03  3.37649399e-03  6.99676008e-04 -5.19223094e-03  2.04742049e-03 -2.19014047e-04
 1.27014030e+01 -2.97515870e-02  4.22000949e-03 -1.33743618e-02 -3.66175939e-03  1.00666526e-03 -8.62549949e-04 -4.86968930e-03 -5.82550990e-03 -5.75939871e-03 -2.13977984e-03 -9.18882415e-04 -1.51054658e-03  6.63224239e-03  1.23287657e-03  3.45884037e-03  6.60197870e-04 -5.32196434e-03  1.86747181e-03 -6.55041406e-05
 1.27535070e+01 -2.89624546e-02  4.07469093e-03 -1.28591477e-02 -3.49862511e-03  9.99998711e-04 -7.43099871e-04 -4.68852076e-03 -5.88762610e-03 -5.86085597e-03 -2.30304940e-03 -7.94342826e-04 -1.51647714e-03  6.54908363e-03  1.27258242e-03  3.52573240e-03  6.09667933e-04 -5.45353648e-03  1.69008672e-03  8.31273387e-05
 1.28056110e+01 -2.81951978e-02  3.93454416e-03 -1.23619516e-02 -3.34061149e-03  9.95883873e-04 -6.25567843e-04 -4.49430248e-03 -5.93585597e-03 -5.96274013e-03 -2.45460495e-03 -6.66535579e-04 -1.52996296e-03  6.46620940e-03  1.30281450e-03  3.57618137e-03  5.48130859e-04 -5.58597507e-03  1.51707552e-03  2.26345779e-04
 1.28577150e+01 -2.74483239e-02  3.80036163e-03 -1.18827290e-02 -3.18870943e-03  9.95747332e-04 -5.10663790e-04 -4.28891417e-03 -5.97003448e-03 -6.06412595e-03 -2.59313474e-03 -5.37586646e-04 -1.55012986e-03  6.38404777e-03  1.32297407e-03  3.60940556e-03  4.75739342e-04 -5.71830591e-03  1.35017513e-03  3.63658139e-04
 1.29098200e+01 -2.67204734e-02  3.67285899e-03 -1.14214315e-02 -3.04383930e-03  1.00099520e-03 -3.99091451e-04 -4.07437574e-03 -5.99015678e-03 -6.16406376e-03 -2.71746930e-03 -4.09571413e-04 -1.57605133e-03  6.30299552e-03  1.33260964e-03  3.62483985e-03  3.92750821e-04 -5.84956765e-03  1.19102109e-03  4.94619385e-04
 1.29619240e+01 -2.60104775e-02  3.55267072e-03 -1.09780295e-02 -2.90684839e-03  1.01299188e-03 -2.91548553e-04 -3.85283675e-03 -5.99637763e-03 -6.26158545e-03 -2.82658542e-03 -2.84496192e-04 -1.60675976e-03  6.22342703e-03  1.33142534e-03  3.62214132e-03  2.99531112e-04 -5.97881355e-03  1.04113570e-03  6.18826461e-04
 1.30140280e+01 -2.53172744e-02  3.44032278e-03 -1.05524473e-02 -2.77848209e-03  1.03303960e-03 -1.88705508e-04 -3.62652291e-03 -5.98901213e-03 -6.35573033e-03 -2.91963194e-03 -1.64256880e-04 -1.64126301e-03  6.14568776e-03  1.31928860e-03  3.60119451e-03  1.96540634e-04 -6.10513797e-03  9.01886962e-04  7.35937152e-04
 1.30661320e+01 -2.46399630e-02  3.33623189e-03 -1.01445880e-02 -2.65938469e-03  1.06235702e-03 -9.12056279e-05 -3.39772272e-03 -5.96853002e-03 -6.44555220e-03 -2.99592977e-03 -5.06244593e-05 -1.67855627e-03  6.07010328e-03  1.29623327e-03  3.56211009e-03  8.43352103e-05 -6.22767701e-03  7.74480081e-04  8.45663470e-04
 1.31182360e+01 -2.39777853e-02  3.24069420e-03 -9.75431341e-03 -2.55008767e-03  1.10205857e-03  3.45373452e-07 -3.16875301e-03 -5.93555022e-03 -6.53013624e-03 -3.05498235e-03  5.47794146e-05 -1.71763596e-03  5.99698034e-03  1.26246143e-03  3.50522251e-03 -3.64418398e-05 -6.34562106e-03  6.59935524e-04  9.47777552e-04
 1.31703410e+01 -2.33301073e-02  3.15387734e-03 -9.38142772e-03 -2.45100094e-03  1.15313564e-03  8.53890245e-05 -2.94192425e-03 -5.89083169e-03 -6.60861549e-03 -3.09648224e-03  1.50503322e-04 -1.75751372e-03  5.92660796e-03  1.21834132e-03  3.43108255e-03 -1.65069554e-04 -6.45822608e-03  5.59070857e-04  1.04211639e-03
 1.32224450e+01 -2.26964620e-02  3.07582272e-03 -9.02569781e-03 -2.36241510e-03  1.21643363e-03  1.63415424e-04 -2.71952753e-03 -5.83526714e-03 -6.68017960e-03 -3.12031228e-03  2.35275111e-04 -1.79722591e-03  5.85926491e-03  1.16440720e-03  3.34045447e-03 -3.00747368e-04 -6.56481332e-03  4.72494627e-04  1.12857733e-03
 1.32745490e+01 -2.20764651e-02  3.00643387e-03 -8.68680359e-03 -2.28448686e-03  1.29264054e-03  2.33980315e-04 -2.50377893e-03 -5.76986604e-03 -6.74409814e-03 -3.12655216e-03  3.08025976e-04 -1.83585002e-03  5.79521335e-03  1.10134784e-03  3.23429595e-03 -4.42618608e-04 -6.66478953e-03  4.00584162e-04  1.20713114e-03
 1.33266530e+01 -2.14698557e-02  2.94548409e-03 -8.36436217e-03 -2.21724552e-03  1.38226804e-03  2.96705099e-04 -2.29680843e-03 -5.69574461e-03 -6.79972783e-03 -3.11547459e-03  3.67892626e-04 -1.87251253e-03  5.73470565e-03  1.03000086e-03  3.11374918e-03 -5.89769858e-04 -6.75764426e-03  3.43486299e-04  1.27781620e-03
 1.33787580e+01 -2.08764613e-02  2.89261691e-03 -8.05791189e-03 -2.16059064e-03  1.48564135e-03  3.51285507e-04 -2.10062484e-03 -5.61410889e-03 -6.84652730e-03 -3.08754307e-03  4.14226332e-04 -1.90640000e-03  5.67798282e-03  9.51339077e-04  2.98012046e-03 -7.41245681e-04 -6.84295856e-03  3.01110792e-04  1.34074262e-03
 1.34308620e+01 -2.02962312e-02  2.84735567e-03 -7.76693465e-03 -2.11429869e-03  1.60288059e-03  3.97492778e-04 -1.91710546e-03 -5.52624555e-03 -6.88406484e-03 -3.04340966e-03  4.46592610e-04 -1.93676506e-03  5.62527934e-03  8.66463153e-04  2.83487204e-03 -8.96046427e-04 -6.92040220e-03  2.73133000e-04  1.39608803e-03
 1.34829660e+01 -1.97291570e-02  2.80910522e-03 -7.49082180e-03 -2.07802083e-03  1.73390507e-03  4.35184298e-04 -1.74795023e-03 -5.43349609e-03 -6.91203338e-03 -2.98390487e-03  4.64776220e-04 -1.96293753e-03  5.57681659e-03  7.76576912e-04  2.67958628e-03 -1.05315522e-03 -6.98974579e-03  2.58992379e-04  1.44410452e-03
 1.35350700e+01 -1.91753050e-02  2.77716610e-03 -7.22890127e-03 -2.05129348e-03  1.87842111e-03  4.64302643e-04 -1.59467639e-03 -5.33724614e-03 -6.93025472e-03 -2.91003044e-03  4.68773737e-04 -1.98432746e-03  5.53280693e-03  6.82975914e-04  2.51595374e-03 -1.21153581e-03 -7.05085506e-03  2.57903011e-04  1.48511280e-03
 1.35871740e+01 -1.86347935e-02  2.75074521e-03 -6.98043671e-03 -2.03354470e-03  2.03592262e-03  4.84879086e-04 -1.45859649e-03 -5.23890684e-03 -6.93868656e-03 -2.82294795e-03  4.58787892e-04 -2.00043010e-03  5.49345179e-03  5.87027140e-04  2.34574773e-03 -1.37014456e-03 -7.10369213e-03  2.68863226e-04  1.51950180e-03
 1.36392790e+01 -1.81077701e-02  2.72896884e-03 -6.74463023e-03 -2.02410319e-03  2.20569658e-03  4.97035066e-04 -1.34080112e-03 -5.13989590e-03 -6.93742645e-03 -2.72396373e-03  4.35217423e-04 -2.01082880e-03  5.45893995e-03  4.90147079e-04  2.17079692e-03 -1.52794236e-03 -7.14831448e-03  2.90670133e-04  1.54772670e-03
 1.36913830e+01 -1.75944403e-02  2.71089903e-03 -6.52064913e-03 -2.02220913e-03  2.38681527e-03  5.00981634e-04 -1.24215539e-03 -5.04162834e-03 -6.92671404e-03 -2.61452186e-03  3.98646921e-04 -2.01519565e-03  5.42944873e-03  3.93788261e-04  1.99297461e-03 -1.68389096e-03 -7.18486852e-03  3.21935012e-04  1.57030375e-03
 1.37434870e+01 -1.70949957e-02  2.69554682e-03 -6.30760907e-03 -2.02702471e-03  2.57816475e-03  4.97019946e-04 -1.16327627e-03 -4.94548886e-03 -6.90693065e-03 -2.49617616e-03  3.49829512e-04 -2.01329247e-03  5.40513836e-03  2.99406617e-04  1.81415397e-03 -1.83697915e-03 -7.21359027e-03  3.61106134e-04  1.58780956e-03
 1.37955910e+01 -1.66096439e-02  2.68189056e-03 -6.10460393e-03 -2.03764730e-03  2.77844430e-03  4.85538144e-04 -1.10453612e-03 -4.85282380e-03 -6.87859674e-03 -2.37057956e-03  2.89671764e-04 -2.00496840e-03  5.38615300e-03  2.08447327e-04  1.63619724e-03 -1.98621819e-03 -7.23479601e-03  4.06490238e-04  1.60087422e-03
 1.38476950e+01 -1.61385888e-02  2.66889234e-03 -5.91071374e-03 -2.05312247e-03  2.98618488e-03  4.67008540e-04 -1.06605761e-03 -4.76492468e-03 -6.84236723e-03 -2.23946303e-03  2.19214978e-04 -1.99015731e-03  5.37261815e-03  1.22321553e-04  1.46092863e-03 -2.13065185e-03 -7.24887631e-03  4.56278141e-04  1.61017655e-03
 1.38998000e+01 -1.56820125e-02  2.65551468e-03 -5.72501425e-03 -2.07245804e-03  3.19977160e-03  4.41982872e-04 -1.04771410e-03 -4.68301316e-03 -6.79902379e-03 -2.10461258e-03  1.39613838e-04 -1.96887330e-03  5.36463868e-03  4.23841102e-05  1.29010837e-03 -2.26936560e-03 -7.25628819e-03  5.08572970e-04  1.61643824e-03
 1.39519040e+01 -1.52401019e-02  2.64073828e-03 -5.54660441e-03 -2.09463663e-03  3.41744818e-03  4.11089121e-04 -1.04913433e-03 -4.60823489e-03 -6.74946931e-03 -1.96785853e-03  5.21219374e-05 -1.94120740e-03  5.36229750e-03 -3.00804890e-05  1.12542404e-03 -2.40148203e-03 -7.25754572e-03  5.61414780e-04  1.62041693e-03
 1.40040080e+01 -1.48129893e-02  2.62357665e-03 -5.37459840e-03 -2.11863208e-03  3.63736482e-03  3.75022420e-04 -1.06970705e-03 -4.54163918e-03 -6.69471197e-03 -1.83103828e-03 -4.19388242e-05 -1.90731912e-03  5.36565291e-03 -9.38860441e-05  9.68450704e-04 -2.52618254e-03 -7.25321121e-03  6.12816337e-04  1.62289978e-03
 1.40561120e+01 -1.44007807e-02  2.60309237e-03 -5.20815294e-03 -2.14342217e-03  3.85758720e-03  3.34539789e-04 -1.10859241e-03 -4.48417593e-03 -6.63585581e-03 -1.69598472e-03 -1.41193964e-04 -1.86743125e-03  5.37473774e-03 -1.47955641e-04  8.20645677e-04 -2.64270161e-03 -7.24388420e-03  6.60789312e-04  1.62469558e-03
 1.41082160e+01 -1.40035422e-02  2.57841098e-03 -5.04647583e-03 -2.16800276e-03  4.07612720e-03  2.90451856e-04 -1.16473379e-03 -4.43668607e-03 -6.57408562e-03 -1.56450182e-03 -2.44239472e-04 -1.82182215e-03  5.38955781e-03 -1.91338734e-04  6.83328650e-04 -2.75033425e-03 -7.23019086e-03  7.03375496e-04  1.62662700e-03
 1.41603210e+01 -1.36212873e-02  2.54873312e-03 -4.88883415e-03 -2.19140166e-03  4.29097488e-03  2.43613388e-04 -1.23687417e-03 -4.39989461e-03 -6.51065009e-03 -1.43834077e-03 -3.49665050e-04 -1.77081695e-03  5.41009122e-03 -2.23225126e-04  5.57664979e-04 -2.84844213e-03 -7.21277266e-03  7.38677133e-04  1.62952267e-03
 1.42124250e+01 -1.32540033e-02  2.51334810e-03 -4.73457617e-03 -2.21268955e-03  4.50011050e-03  1.94917837e-04 -1.32356745e-03 -4.37440838e-03 -6.44684996e-03 -1.31918878e-03 -4.56066461e-04 -1.71478358e-03  5.43628586e-03 -2.42954013e-04  4.44662950e-04 -2.93645014e-03 -7.19227664e-03  7.64883114e-04  1.63420871e-03
 1.42645290e+01 -1.29016037e-02  2.47163989e-03 -4.58312151e-03 -2.23099461e-03  4.70155790e-03  1.45282360e-04 -1.42320599e-03 -4.36070857e-03 -6.38401308e-03 -1.20863453e-03 -5.62077182e-04 -1.65411871e-03  5.46806120e-03 -2.50026603e-04  3.45149515e-04 -3.01386132e-03 -7.16934243e-03  7.80300423e-04  1.64150082e-03
 1.43166330e+01 -1.25639559e-02  2.42309692e-03 -4.43397986e-03 -2.24551165e-03  4.89339618e-03  9.56415063e-05 -1.53403632e-03 -4.35915201e-03 -6.32348114e-03 -1.10815939e-03 -6.66378555e-04 -1.58924345e-03  5.50530665e-03 -2.44109899e-04  2.59772883e-04 -3.08025240e-03 -7.14459291e-03  7.83376697e-04  1.65219592e-03
 1.43687370e+01 -1.22408727e-02  2.36731713e-03 -4.28675268e-03 -2.25551240e-03  5.07379132e-03  4.69362899e-05 -1.65418283e-03 -4.36997007e-03 -6.26659007e-03 -1.01911769e-03 -7.67718531e-04 -1.52059455e-03  5.54788189e-03 -2.25041353e-04  1.88995199e-04 -3.13527865e-03 -7.11862377e-03  7.72724159e-04  1.66706414e-03
 1.44208420e+01 -1.19321060e-02  2.30401029e-03 -4.14113304e-03 -2.26035416e-03  5.24102543e-03  1.03203930e-07 -1.78167391e-03 -4.39327036e-03 -6.21465069e-03 -9.42719943e-04 -8.64928578e-04 -1.44861540e-03  5.59561832e-03 -1.92829528e-04  1.33089337e-04 -3.17867724e-03 -7.09199361e-03  7.47139523e-04  1.68684153e-03
 1.44729460e+01 -1.16373700e-02  2.23300462e-03 -3.99691751e-03 -2.25948684e-03  5.39350874e-03 -4.39322425e-05 -1.91445651e-03 -4.42903716e-03 -6.16893462e-03 -8.80024857e-04 -9.56929566e-04 -1.37375438e-03  5.64831591e-03 -1.47655696e-04  9.21431011e-05 -3.21026629e-03 -7.06521744e-03  7.05623868e-04  1.71222101e-03
 1.45250500e+01 -1.13563066e-02  2.15423914e-03 -3.85398801e-03 -2.25245940e-03  5.52982137e-03 -8.42707603e-05 -2.05043606e-03 -4.47713767e-03 -6.13065084e-03 -8.31919096e-04 -1.04275437e-03 -1.29645002e-03  5.70574969e-03 -8.98665493e-05  6.60554135e-05 -3.22995173e-03 -7.03875608e-03  6.47394164e-04  1.74384764e-03
 1.45771540e+01 -1.10885109e-02  2.06776615e-03 -3.71231971e-03 -2.23892385e-03  5.64872024e-03 -1.20045113e-04 -2.18749207e-03 -4.53732524e-03 -6.10093322e-03 -7.99114194e-04 -1.12154967e-03 -1.21713038e-03  5.76766737e-03 -1.99704993e-05  5.45458347e-05 -3.23772517e-03 -7.01301184e-03  5.71896014e-04  1.78231073e-03
 1.46292590e+01 -1.08335225e-02  1.97374415e-03 -3.57197041e-03 -2.21863793e-03  5.74916162e-03 -1.50430599e-04 -2.32350851e-03 -4.60924695e-03 -6.08082380e-03 -7.82137951e-04 -1.19258657e-03 -1.13620480e-03  5.83379290e-03  6.13726080e-05  5.71606659e-05 -3.23366561e-03 -6.98832248e-03  4.78808954e-04  1.82813923e-03
 1.46813630e+01 -1.05908467e-02  1.87243958e-03 -3.43308437e-03 -2.19146825e-03  5.83030819e-03 -1.74651306e-04 -2.45638843e-03 -4.69244439e-03 -6.07126011e-03 -7.81331025e-04 -1.25526059e-03 -1.05406554e-03  5.90382298e-03  1.53355184e-04  7.32816479e-05 -3.21794042e-03 -6.96495931e-03  3.68058001e-04  1.88179278e-03
 1.47334670e+01 -1.03599292e-02  1.76420878e-03 -3.29586775e-03 -2.15738803e-03  5.89155203e-03 -1.91991468e-04 -2.58409410e-03 -4.78636934e-03 -6.07306033e-03 -7.96843022e-04 -1.30910334e-03 -9.71074565e-04  5.97743633e-03  2.55043276e-04  1.02137315e-04 -3.19080481e-03 -6.94312201e-03  2.39803455e-04  1.94366241e-03
 1.47855710e+01 -1.01401786e-02  1.64949674e-03 -3.16058973e-03 -2.11647710e-03  5.93251464e-03 -2.01800118e-04 -2.70466012e-03 -4.89038641e-03 -6.08691420e-03 -8.28634627e-04 -1.35377834e-03 -8.87566646e-04  6.05429062e-03  3.65384120e-04  1.42815749e-04 -3.15260121e-03 -6.92293966e-03  9.44447440e-05  2.01406324e-03
 1.48376750e+01 -9.93096620e-03  1.52882576e-03 -3.02756901e-03 -2.06891877e-03  5.95305389e-03 -2.03498031e-04 -2.81621850e-03 -5.00378279e-03 -6.11337370e-03 -8.76480042e-04 -1.38908217e-03 -8.03845472e-04  6.13402556e-03  4.83222558e-04  1.94278642e-04 -3.10375796e-03 -6.90447076e-03 -6.73875152e-05  2.09323222e-03
 1.48897800e+01 -9.73162622e-03  1.40278269e-03 -2.89715977e-03 -2.01499461e-03  5.95326536e-03 -1.96582953e-04 -2.91702163e-03 -5.12577954e-03 -6.15284692e-03 -9.39973602e-04 -1.41494284e-03 -7.20180469e-04  6.21626647e-03  6.07319539e-04  2.55377914e-04 -3.04478613e-03 -6.88770490e-03 -2.44844577e-04  2.18132744e-03
 1.49418840e+01 -9.54147633e-03  1.27201762e-03 -2.76974959e-03 -1.95508342e-03  5.93348098e-03 -1.80634848e-04 -3.00545430e-03 -5.25553109e-03 -6.20558981e-03 -1.01853204e-03 -1.43141435e-03 -6.36812357e-04  6.30061987e-03  7.36359387e-04  3.24867179e-04 -2.97628144e-03 -6.87256729e-03 -4.36858124e-04  2.27841964e-03
 1.49939880e+01 -9.35979987e-03  1.13721798e-03 -2.64573199e-03 -1.88964847e-03  5.89426416e-03 -1.55318733e-04 -3.08006317e-03 -5.39214866e-03 -6.27170789e-03 -1.11141134e-03 -1.43867466e-03 -5.53943323e-04  6.38668492e-03  8.68981629e-04  4.01425907e-04 -2.89891404e-03 -6.85892139e-03 -6.42175923e-04  2.38450147e-03
 1.50460920e+01 -9.18586714e-03  9.99106429e-04 -2.52550428e-03 -1.81923409e-03  5.83640145e-03 -1.20387709e-04 -3.13956471e-03 -5.53470031e-03 -6.35115256e-03 -1.21771352e-03 -1.43701721e-03 -4.71743899e-04  6.47404902e-03  1.00378938e-03  4.83672476e-04 -2.81342856e-03 -6.84657601e-03 -8.59366100e-04  2.49948073e-03
 1.50981960e+01 -9.01893755e-03  8.58426873e-04 -2.40945291e-03 -1.74445625e-03  5.76089206e-03 -7.56846429e-05 -3.18286105e-03 -5.68222245e-03 -6.44372297e-03 -1.33640074e-03 -1.42684401e-03 -3.90352385e-04  6.56229117e-03  1.13936957e-03  5.70183112e-04 -2.72063815e-03 -6.83529170e-03 -1.08684011e-03  2.62318264e-03
 1.51503010e+01 -8.85826294e-03  7.15930268e-04 -2.29793995e-03 -1.66599190e-03  5.66893254e-03 -2.11418205e-05 -3.20905196e-03 -5.83373192e-03 -6.54907122e-03 -1.46631244e-03 -1.40865686e-03 -3.09874851e-04  6.65098545e-03  1.27431318e-03  6.59511501e-04 -2.62141674e-03 -6.82478831e-03 -1.32287880e-03  2.75535373e-03
 1.52024050e+01 -8.70310638e-03  5.72374556e-04 -2.19130082e-03 -1.58457520e-03  5.56190848e-03  4.32148009e-05 -3.21744257e-03 -5.98822316e-03 -6.66669906e-03 -1.60617079e-03 -1.38304965e-03 -2.30393289e-04  6.73969579e-03  1.40722219e-03  7.50199559e-04 -2.51670031e-03 -6.81475415e-03 -1.56563698e-03  2.89565351e-03
 1.52545090e+01 -8.55273039e-03  4.28497731e-04 -2.08982166e-03 -1.50097823e-03  5.44136621e-03  1.17272878e-04 -3.20755343e-03 -6.14469421e-03 -6.79597668e-03 -1.75461238e-03 -1.35069644e-03 -1.51958724e-04  6.82798783e-03  1.53674181e-03  8.40805053e-04 -2.40746833e-03 -6.80485386e-03 -1.81319457e-03  3.04367228e-03
 1.53066130e+01 -8.40641623e-03  2.85018955e-04 -1.99373939e-03 -1.41600622e-03  5.30899994e-03  2.00831531e-04 -3.17912279e-03 -6.30214340e-03 -6.93614322e-03 -1.91019579e-03 -1.31234231e-03 -7.46001021e-05  6.91542350e-03  1.66156584e-03  9.29911450e-04 -2.29474350e-03 -6.79473859e-03 -2.06356317e-03  3.19892437e-03
 1.53587170e+01 -8.26346757e-03  1.42626848e-04 -1.90323220e-03 -1.33048518e-03  5.16662929e-03  2.93604943e-04 -3.13210955e-03 -6.45957996e-03 -7.08631840e-03 -2.07142175e-03 -1.26879243e-03  1.67432270e-06  7.00156409e-03  1.78045407e-03  1.01614552e-03 -2.17958156e-03 -6.78405544e-03 -2.31471540e-03  3.36085432e-03
 1.54108220e+01 -8.12321458e-03  1.96872238e-06 -1.81841208e-03 -1.24524930e-03  5.01617419e-03  3.95227767e-04 -3.06669165e-03 -6.61603426e-03 -7.24551661e-03 -2.23675431e-03 -1.22090016e-03  7.68752908e-05  7.08597317e-03  1.89224795e-03  1.09819386e-03 -2.06306025e-03 -6.77245688e-03 -2.56461456e-03  3.52884445e-03
 1.54629260e+01 -7.98503128e-03 -1.36345742e-04 -1.73932676e-03 -1.16113652e-03  4.85964366e-03  5.05251210e-04 -2.98326901e-03 -6.77055262e-03 -7.41264665e-03 -2.40462604e-03 -1.16955985e-03  1.51023534e-04  7.16821134e-03  1.99587441e-03  1.17481054e-03 -1.94627911e-03 -6.75961119e-03 -2.81121998e-03  3.70220655e-03
 1.55150300e+01 -7.84832570e-03 -2.71766777e-04 -1.66594710e-03 -1.07896789e-03  4.69909511e-03  6.23159419e-04 -2.88245119e-03 -6.92222151e-03 -7.58654302e-03 -2.57347466e-03 -1.11569029e-03  2.24155113e-04  7.24784709e-03  2.09036965e-03  1.24483935e-03 -1.83033651e-03 -6.74521029e-03 -3.05253968e-03  3.88020641e-03
 1.55671340e+01 -7.71255679e-03 -4.03798683e-04 -1.59817234e-03 -9.99543654e-04  4.53662208e-03  7.48367053e-04 -2.76505512e-03 -7.07016109e-03 -7.76596751e-03 -2.74174750e-03 -1.06022750e-03  2.96312293e-04  7.32445144e-03  2.17487974e-03  1.30721877e-03 -1.71632899e-03 -6.72897933e-03 -3.28663412e-03  4.06205658e-03
 1.56192380e+01 -7.57723720e-03 -5.32006471e-04 -1.53582866e-03 -9.23631477e-04  4.37432800e-03  8.80226828e-04 -2.63209489e-03 -7.21353328e-03 -7.94962628e-03 -2.90792108e-03 -1.00411323e-03  3.67541697e-04  7.39760065e-03  2.24867059e-03  1.36099366e-03 -1.60533926e-03 -6.71068456e-03 -3.51164270e-03  4.24692545e-03
 1.56713430e+01 -7.44193584e-03 -6.56021081e-04 -1.47866983e-03 -8.51955546e-04  4.21430000e-03  1.01803831e-03 -2.48476783e-03 -7.35154868e-03 -8.13618795e-03 -3.07051957e-03 -9.48283568e-04  4.37892423e-04  7.46687864e-03  2.31113520e-03  1.40532468e-03 -1.49842451e-03 -6.69014016e-03 -3.72580812e-03  4.43394699e-03
 1.57234470e+01 -7.30629269e-03 -7.75531788e-04 -1.42638466e-03 -7.85192994e-04  4.05859867e-03  1.16104363e-03 -2.32445315e-03 -7.48345989e-03 -8.32428371e-03 -3.22811688e-03 -8.93663326e-04  5.07407553e-04  7.53187284e-03  2.36179363e-03  1.43949217e-03 -1.39661506e-03 -6.66721624e-03 -3.92747893e-03  4.62221290e-03
 1.57755510e+01 -7.17000701e-03 -8.90301368e-04 -1.37859499e-03 -7.23957336e-04  3.90921793e-03  1.30845006e-03 -2.15268046e-03 -7.60858060e-03 -8.51254335e-03 -3.37936856e-03 -8.41150057e-04  5.76129290e-04  7.59218337e-03  2.40030303e-03  1.46290704e-03 -1.30089273e-03 -6.64184182e-03 -4.11515118e-03  4.81080078e-03
 1.58276550e+01 -7.03285077e-03 -1.00015644e-03 -1.33486589e-03 -6.68796561e-04  3.76807684e-03  1.45942642e-03 -1.97112475e-03 -7.72627743e-03 -8.69959521e-03 -3.52301122e-03 -7.91609392e-04  6.44090758e-04  7.64741885e-03  2.42645390e-03  1.47511135e-03 -1.21219031e-03 -6.61401059e-03 -4.28746693e-03  4.99876680e-03
 1.58797600e+01 -6.89466562e-03 -1.10499096e-03 -1.29471070e-03 -6.20184180e-04  3.63699477e-03  1.61311565e-03 -1.78158268e-03 -7.83597672e-03 -8.88408709e-03 -3.65787863e-03 -7.45864678e-04  7.11316046e-04  7.69720002e-03  2.44017120e-03  1.47578196e-03 -1.13137960e-03 -6.58378301e-03 -4.44323446e-03  5.18515983e-03
 1.59318640e+01 -6.75537482e-03 -1.20475658e-03 -1.25760199e-03 -5.78517081e-04  3.51768332e-03  1.76863002e-03 -1.58596880e-03 -7.93715767e-03 -9.06468544e-03 -3.78290063e-03 -7.04692551e-04  7.77812696e-04  7.74115739e-03  2.44151174e-03  1.46473198e-03 -1.05926970e-03 -6.55129045e-03 -4.58142777e-03  5.36901437e-03
